feature_set,architecture,hidden_layers,n_input,parameters,seed,fold,battery_id,rmse,mae
soh_only,hidden_32_16,32-16,9,1698,20260816,3,8,0.002829971449484354,0.0024660860653966665
soh_only,hidden_32_16,32-16,9,1698,20260816,3,23,0.0003060530485668934,0.0002276349114254117
soh_only,hidden_32_16,32-16,9,1698,20260816,3,26,0.0007641411794093918,0.0006179154152050614
soh_only,hidden_32_16,32-16,9,1698,20260816,3,33,8.013105770697807e-05,4.6827793994452804e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,3,34,0.00020336787730324633,0.00018788575835060328
soh_only,hidden_32_16,32-16,9,1698,20260816,3,35,0.0005600089302568223,0.00047196983359754086
soh_only,hidden_32_16,32-16,9,1698,20260816,3,37,0.00023194090451698958,0.00018676638137549162
soh_only,hidden_32_16,32-16,9,1698,20260816,4,4,0.0007391308192507337,0.0005767154507339001
soh_only,hidden_32_16,32-16,9,1698,20260816,4,15,0.0003087178831810598,0.00022873282432556152
soh_only,hidden_32_16,32-16,9,1698,20260816,4,19,4.3401143171539355e-05,3.9752721932018176e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,4,27,7.870780365422972e-05,6.801247945986688e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,4,29,7.408927775111153e-05,6.254315667320043e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,4,43,0.00042734023011316936,0.0003784942673519254
soh_only,hidden_32_16,32-16,9,1698,20260816,4,44,3.759968698315182e-05,2.9246806661831215e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,4,48,3.751194564848002e-05,3.0212402634788305e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,5,18,9.352115971237583e-05,7.998228102223948e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,5,21,8.220131536577503e-05,6.930231756996363e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,5,28,0.00014876287681316028,0.00011917114170501009
soh_only,hidden_32_16,32-16,9,1698,20260816,5,31,4.079033587777184e-05,3.497004581731744e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,5,32,0.00018840405003728633,0.00015010833158157766
soh_only,hidden_32_16,32-16,9,1698,20260816,5,36,3.054074144035388e-05,2.4349688828806393e-05
soh_only,hidden_32_16,32-16,9,1698,20260816,5,39,0.00015117413615205782,0.00011245370114920661
soh_only,hidden_32_16,32-16,9,1698,20260816,5,46,7.870814218858147e-05,6.18863123236224e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,1,1,0.00258204578127957,0.001907547703012824
soh_only,hidden_32_16,32-16,9,1698,20260817,1,6,0.00022349510876266545,0.00019325136963743716
soh_only,hidden_32_16,32-16,9,1698,20260817,1,12,0.00021972550376477245,0.00016140699153766036
soh_only,hidden_32_16,32-16,9,1698,20260817,1,13,0.0001359338123913285,0.00011518836254253983
soh_only,hidden_32_16,32-16,9,1698,20260817,1,20,9.945054182131815e-05,8.880018867785111e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,1,22,5.824901268288612e-05,5.264401261229068e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,1,47,0.00025254968397105733,0.00021045088942628354
soh_only,hidden_32_16,32-16,9,1698,20260817,1,49,0.00023729147332427148,0.00018918991554528475
soh_only,hidden_32_16,32-16,9,1698,20260817,2,3,0.004297957593846262,0.003765774890780449
soh_only,hidden_32_16,32-16,9,1698,20260817,2,17,0.00015875762312636974,0.00014247417857404798
soh_only,hidden_32_16,32-16,9,1698,20260817,2,30,0.0008793494555590298,0.0007002318161539733
soh_only,hidden_32_16,32-16,9,1698,20260817,2,38,0.00013556086828947017,0.00010283351002726704
soh_only,hidden_32_16,32-16,9,1698,20260817,2,40,7.658861425212993e-05,6.434082752093673e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,2,41,0.0002703621878033988,0.00022599578369408846
soh_only,hidden_32_16,32-16,9,1698,20260817,2,42,0.00017619931470047476,0.0001282083976548165
soh_only,hidden_32_16,32-16,9,1698,20260817,2,45,0.00010293509030248065,7.465123781003058e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,3,7,0.001872541159504522,0.0016364359762519598
soh_only,hidden_32_16,32-16,9,1698,20260817,3,8,0.002415360625702842,0.002089785411953926
soh_only,hidden_32_16,32-16,9,1698,20260817,3,23,0.0001023026304846358,8.990287460619584e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,3,26,0.00034440376626018087,0.00027614354621618986
soh_only,hidden_32_16,32-16,9,1698,20260817,3,33,7.112596312275517e-05,6.114244752097875e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,3,34,0.00011543313567553979,0.00010009884863393381
soh_only,hidden_32_16,32-16,9,1698,20260817,3,35,0.00036594106495536785,0.00029852031730115414
soh_only,hidden_32_16,32-16,9,1698,20260817,3,37,0.00023878661449402795,0.00018885493045672774
soh_only,hidden_32_16,32-16,9,1698,20260817,4,4,0.0008751748185923036,0.0006711626192554832
soh_only,hidden_32_16,32-16,9,1698,20260817,4,15,0.0003528437095409484,0.0002675700234249234
soh_only,hidden_32_16,32-16,9,1698,20260817,4,19,0.00010515139095188917,9.453892562305555e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,4,27,7.321865957991543e-05,6.597995525225997e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,4,29,7.730075285475245e-05,6.352066702675074e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,4,43,0.00036969947050590835,0.00032104967976920307
soh_only,hidden_32_16,32-16,9,1698,20260817,4,44,6.857216481233212e-05,5.2015780966030434e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,4,48,5.2691563717282076e-05,4.4825075747212395e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,5,18,7.501293386532226e-05,6.370067421812564e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,5,21,8.457204675209867e-05,6.98304211255163e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,5,28,0.0001352566048172355,0.00010924577509285882
soh_only,hidden_32_16,32-16,9,1698,20260817,5,31,0.00012655856484930497,9.84609141596593e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,5,32,0.00020555252646691316,0.00017942786507774144
soh_only,hidden_32_16,32-16,9,1698,20260817,5,36,7.70300131528948e-05,6.097435834817588e-05
soh_only,hidden_32_16,32-16,9,1698,20260817,5,39,0.0001788794377672185,0.0001373636769130826
soh_only,hidden_32_16,32-16,9,1698,20260817,5,46,0.00011636022432161767,8.779764175415039e-05
soh_ir_temp,linear,none,11,600,20260815,1,1,0.002108958949765432,0.0014690340030938387
soh_ir_temp,linear,none,11,600,20260815,1,6,0.0001334193689189314,9.012698865262792e-05
soh_ir_temp,linear,none,11,600,20260815,1,12,0.00046314340121808985,0.00035876035690307617
soh_ir_temp,linear,none,11,600,20260815,1,13,0.00011533945790210771,0.00010036706953542307
soh_ir_temp,linear,none,11,600,20260815,1,20,9.143126656995576e-05,7.648706377949566e-05
soh_ir_temp,linear,none,11,600,20260815,1,22,0.00010588024044621644,8.468508895020932e-05
soh_ir_temp,linear,none,11,600,20260815,1,47,0.00044028950142524276,0.00034980298369191587
soh_ir_temp,linear,none,11,600,20260815,1,49,8.173548665762849e-05,7.254481170093641e-05
soh_ir_temp,linear,none,11,600,20260815,2,3,0.0016856459948688522,0.0014971208292990923
soh_ir_temp,linear,none,11,600,20260815,2,17,0.0002812490496871874,0.00023621798027306795
soh_ir_temp,linear,none,11,600,20260815,2,30,0.00023261312671585377,0.00017553687212057412
soh_ir_temp,linear,none,11,600,20260815,2,38,0.00018132926169940806,0.00013095379108563066
soh_ir_temp,linear,none,11,600,20260815,2,40,0.0001459112816944047,0.00010668516188161448
soh_ir_temp,linear,none,11,600,20260815,2,41,0.00034297785678992124,0.00029257297865115106
soh_ir_temp,linear,none,11,600,20260815,2,42,9.13426061119283e-05,6.945252243895084e-05
soh_ir_temp,linear,none,11,600,20260815,2,45,0.00014912357892107184,0.00012048602366121486
soh_ir_temp,linear,none,11,600,20260815,3,7,0.0007734282169606585,0.0006156754679977894
soh_ir_temp,linear,none,11,600,20260815,3,8,0.001788469220568899,0.0014663409674540162
soh_ir_temp,linear,none,11,600,20260815,3,23,0.0005873432381043617,0.00047100544907152653
soh_ir_temp,linear,none,11,600,20260815,3,26,0.00022169117318119924,0.0001846575760282576
soh_ir_temp,linear,none,11,600,20260815,3,33,0.00020541143419240159,0.00016046404198277742
soh_ir_temp,linear,none,11,600,20260815,3,34,5.8189862510367416e-05,4.6923159970901906e-05
soh_ir_temp,linear,none,11,600,20260815,3,35,0.0005267088134082875,0.0004424297949299216
soh_ir_temp,linear,none,11,600,20260815,3,37,0.00031117644771922197,0.0002558767737355083
soh_ir_temp,linear,none,11,600,20260815,4,4,0.0004405782461072965,0.0003318929811939597
soh_ir_temp,linear,none,11,600,20260815,4,15,0.00029829475430962166,0.00022767305199522525
soh_ir_temp,linear,none,11,600,20260815,4,19,0.00016725279458451418,0.0001332533429376781
soh_ir_temp,linear,none,11,600,20260815,4,27,0.00017412866280749054,0.00015046834596432745
soh_ir_temp,linear,none,11,600,20260815,4,29,7.568436341096541e-05,6.250858132261783e-05
soh_ir_temp,linear,none,11,600,20260815,4,43,0.0005804019845010443,0.0004971051239408553
soh_ir_temp,linear,none,11,600,20260815,4,44,0.0002803567812466439,0.00021057724370621145
soh_ir_temp,linear,none,11,600,20260815,4,48,0.00024667744999979193,0.00019717813120223582
soh_ir_temp,linear,none,11,600,20260815,5,18,0.00033069331602985014,0.00026914835325442255
soh_ir_temp,linear,none,11,600,20260815,5,21,0.00015685708303918763,0.0001281785953324288
soh_ir_temp,linear,none,11,600,20260815,5,28,7.604289005945561e-05,6.142973870737478e-05
soh_ir_temp,linear,none,11,600,20260815,5,31,8.309406440644902e-05,7.127404387574643e-05
soh_ir_temp,linear,none,11,600,20260815,5,32,0.00015965624536505986,0.00013983130338601768
soh_ir_temp,linear,none,11,600,20260815,5,36,6.560496451890634e-05,5.338430491974577e-05
soh_ir_temp,linear,none,11,600,20260815,5,39,6.457926365050638e-05,4.8466921725776047e-05
soh_ir_temp,linear,none,11,600,20260815,5,46,0.000470370974768213,0.0003977453743573278
soh_ir_temp,linear,none,11,600,20260816,1,1,0.002106082579737492,0.0014601624570786953
soh_ir_temp,linear,none,11,600,20260816,1,6,0.00010376321711068771,8.044957940001041e-05
soh_ir_temp,linear,none,11,600,20260816,1,12,0.0004724455453434132,0.0003632354782894254
soh_ir_temp,linear,none,11,600,20260816,1,13,0.0001374909334543609,0.00010957240738207474
soh_ir_temp,linear,none,11,600,20260816,1,20,8.27703264271882e-05,6.773114000679925e-05
soh_ir_temp,linear,none,11,600,20260816,1,22,9.862241873936945e-05,7.995009218575433e-05
soh_ir_temp,linear,none,11,600,20260816,1,47,0.00038975999974929197,0.00031272292835637927
soh_ir_temp,linear,none,11,600,20260816,1,49,9.421643529152489e-05,7.859111065044999e-05
soh_ir_temp,linear,none,11,600,20260816,2,3,0.0016978599750933267,0.0015029131900519133
soh_ir_temp,linear,none,11,600,20260816,2,17,0.0002691050896778966,0.00023067474830895662
soh_ir_temp,linear,none,11,600,20260816,2,30,0.00020874873280642763,0.00015443444135598838
soh_ir_temp,linear,none,11,600,20260816,2,38,0.00016986214764685127,0.00012794137001037598
soh_ir_temp,linear,none,11,600,20260816,2,40,0.00012994520005163822,0.0001014101508189924
soh_ir_temp,linear,none,11,600,20260816,2,41,0.0003873902813823043,0.0003285133861936629
soh_ir_temp,linear,none,11,600,20260816,2,42,8.073909248010788e-05,6.260156806092709e-05
soh_ir_temp,linear,none,11,600,20260816,2,45,0.00015112371264391973,0.00011839866783702746
soh_ir_temp,linear,none,11,600,20260816,3,7,0.00076313448439697,0.000607625232078135
soh_ir_temp,linear,none,11,600,20260816,3,8,0.0018450896363534546,0.001510118250735104
soh_ir_temp,linear,none,11,600,20260816,3,23,0.0005861828783122182,0.00046839952119626105
soh_ir_temp,linear,none,11,600,20260816,3,26,0.00019880870821486297,0.00016315937682520598
soh_ir_temp,linear,none,11,600,20260816,3,33,0.00019978359310362552,0.0001569581072544679
soh_ir_temp,linear,none,11,600,20260816,3,34,6.332364121184675e-05,5.155086546437815e-05
soh_ir_temp,linear,none,11,600,20260816,3,35,0.0005204612870890957,0.0004368186055216938
soh_ir_temp,linear,none,11,600,20260816,3,37,0.0003072809114993423,0.00025349139468744397
soh_ir_temp,linear,none,11,600,20260816,4,4,0.00042999205509297345,0.00032423020456917584
soh_ir_temp,linear,none,11,600,20260816,4,15,0.0002958678986345011,0.0002249622339149937
soh_ir_temp,linear,none,11,600,20260816,4,19,0.00016005838814553628,0.00012932777462992817
soh_ir_temp,linear,none,11,600,20260816,4,27,0.00019234578639094785,0.00015894412354100496
soh_ir_temp,linear,none,11,600,20260816,4,29,7.706418711817799e-05,6.631255382671952e-05
soh_ir_temp,linear,none,11,600,20260816,4,43,0.0005775642714685132,0.0004970717709511518
soh_ir_temp,linear,none,11,600,20260816,4,44,0.00028124066197152315,0.00021050572104286402
soh_ir_temp,linear,none,11,600,20260816,4,48,0.00024341391217472317,0.00019651174079626799
soh_ir_temp,linear,none,11,600,20260816,5,18,0.0003296343148520686,0.0002665281353984028
soh_ir_temp,linear,none,11,600,20260816,5,21,0.0001519288722653221,0.00012503266043495387
soh_ir_temp,linear,none,11,600,20260816,5,28,8.870185525180615e-05,7.369518425548449e-05
soh_ir_temp,linear,none,11,600,20260816,5,31,6.735946921405592e-05,5.437135769170709e-05
soh_ir_temp,linear,none,11,600,20260816,5,32,0.0001653127220468833,0.00015012860239949077
soh_ir_temp,linear,none,11,600,20260816,5,36,6.35718814905536e-05,5.1600931328721344e-05
soh_ir_temp,linear,none,11,600,20260816,5,39,6.25449043016856e-05,4.730939690489322e-05
soh_ir_temp,linear,none,11,600,20260816,5,46,0.00047172432370887137,0.0003976595471613109
soh_ir_temp,linear,none,11,600,20260817,1,1,0.0020929468739053097,0.001457821112126112
soh_ir_temp,linear,none,11,600,20260817,1,6,0.00013211537920379543,8.636236452730373e-05
soh_ir_temp,linear,none,11,600,20260817,1,12,0.00046276696128641335,0.00035916685010306537
soh_ir_temp,linear,none,11,600,20260817,1,13,0.00012020059892759126,9.889960347209126e-05
soh_ir_temp,linear,none,11,600,20260817,1,20,9.793257627529693e-05,7.82513598096557e-05
soh_ir_temp,linear,none,11,600,20260817,1,22,0.00010710060725006565,8.308887481689453e-05
soh_ir_temp,linear,none,11,600,20260817,1,47,0.000428487920634155,0.00034197806962765753
soh_ir_temp,linear,none,11,600,20260817,1,49,9.05325293952521e-05,8.098364196484908e-05
soh_ir_temp,linear,none,11,600,20260817,2,3,0.0016877143148714636,0.001496151671744883
soh_ir_temp,linear,none,11,600,20260817,2,17,0.0002773402263957192,0.00023395776224788278
soh_ir_temp,linear,none,11,600,20260817,2,30,0.00023635529519229874,0.000174334054463543
soh_ir_temp,linear,none,11,600,20260817,2,38,0.00017540362868781375,0.0001305210607824847
soh_ir_temp,linear,none,11,600,20260817,2,40,0.00014121279422591964,0.00010469317203387618
soh_ir_temp,linear,none,11,600,20260817,2,41,0.00040839695098972734,0.0003362929855939001
soh_ir_temp,linear,none,11,600,20260817,2,42,8.363043309514423e-05,6.503462645923719e-05
soh_ir_temp,linear,none,11,600,20260817,2,45,0.00015059055997416736,0.00011978864495176822
soh_ir_temp,linear,none,11,600,20260817,3,7,0.0007476097661459256,0.000590095529332757
soh_ir_temp,linear,none,11,600,20260817,3,8,0.0018825066603253523,0.0015525103081017733
soh_ir_temp,linear,none,11,600,20260817,3,23,0.0005970234255081625,0.0004798972513526678
soh_ir_temp,linear,none,11,600,20260817,3,26,0.00020940188230373456,0.00016779541329015046
soh_ir_temp,linear,none,11,600,20260817,3,33,0.00020747509555777314,0.00016255259106401354
soh_ir_temp,linear,none,11,600,20260817,3,34,6.420744192251154e-05,5.20443900313694e-05
soh_ir_temp,linear,none,11,600,20260817,3,35,0.0005136764942984768,0.0004291081568226218
soh_ir_temp,linear,none,11,600,20260817,3,37,0.00031114302825112117,0.0002570426440797746
soh_ir_temp,linear,none,11,600,20260817,4,4,0.0004494549726783729,0.0003407585609238595
soh_ir_temp,linear,none,11,600,20260817,4,15,0.0002993763365955132,0.0002284705697093159
soh_ir_temp,linear,none,11,600,20260817,4,19,0.00016784048839483317,0.00013297796249389648
soh_ir_temp,linear,none,11,600,20260817,4,27,0.0001763023781773699,0.0001553225447423756
soh_ir_temp,linear,none,11,600,20260817,4,29,7.734794760092477e-05,6.607174873352051e-05
soh_ir_temp,linear,none,11,600,20260817,4,43,0.0005788298844931588,0.0004964041872881353
soh_ir_temp,linear,none,11,600,20260817,4,44,0.00028191908196359953,0.00021186351659707725
soh_ir_temp,linear,none,11,600,20260817,4,48,0.00025020411213228297,0.00019994855392724276
soh_ir_temp,linear,none,11,600,20260817,5,18,0.0003348013324057221,0.0002715206064749509
soh_ir_temp,linear,none,11,600,20260817,5,21,0.00015390403474560324,0.00012621283531188965
soh_ir_temp,linear,none,11,600,20260817,5,28,7.338077699863287e-05,6.288290023803711e-05
soh_ir_temp,linear,none,11,600,20260817,5,31,7.399366611739758e-05,6.0685873904731125e-05
soh_ir_temp,linear,none,11,600,20260817,5,32,0.00015670464667561082,0.00013988971477374434
soh_ir_temp,linear,none,11,600,20260817,5,36,6.327409596609639e-05,5.1827431889250875e-05
soh_ir_temp,linear,none,11,600,20260817,5,39,6.246190321954715e-05,4.920482751913369e-05
soh_ir_temp,linear,none,11,600,20260817,5,46,0.00047401332673330785,0.0003999638429377228
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,1,0.002256228569115267,0.0015774333151057363
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,6,0.00044408345288771605,0.00035983562702313066
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,12,0.0005681651556390285,0.0004476213362067938
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,13,0.00024344115288990647,0.0002059829275822267
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,20,0.00012474539466901172,0.00011504888243507594
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,22,7.276424226699924e-05,5.851388050359674e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,47,0.0006960859379054435,0.0005851328605785966
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,1,49,0.0001870412747424647,0.00015552282275166363
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,3,0.002394151554188577,0.002059805439785123
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,17,0.0003565837798421186,0.00030680058989673853
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,30,0.000334339885041248,0.00031071066041477025
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,38,0.00035342655416812193,0.00026522992993704975
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,40,9.85859428163183e-05,5.967140168650076e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,41,0.0007373569356823262,0.0005850493907928467
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,42,0.00013724976747536542,0.00010329484939575195
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,2,45,5.248221761694751e-05,4.5858621888328344e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,7,0.0010743085088130535,0.0008503770804964006
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,8,0.0019718133819717795,0.0016370308585464954
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,23,0.00011573695351357657,9.516954742139205e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,26,0.000594601214179971,0.0004818653978873044
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,33,0.0003389178175601408,0.00027602672344073653
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,34,0.0001726317422329101,0.00011709093814715743
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,35,0.0009444639275262739,0.0008745717932470143
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,3,37,0.00027659581487426337,0.00023152708308771253
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,4,0.0009391285738176952,0.00072432158049196
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,15,0.00031326186056872805,0.00023504138516727835
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,19,8.869721907644978e-05,7.904052472440526e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,27,9.246927315105013e-05,8.202672324841842e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,29,0.00018288595249232466,0.00016746640903875232
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,43,0.0004572517635900543,0.0003979837929364294
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,44,0.00015010825385546693,0.00013604163541458547
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,4,48,0.00012296443995605234,9.843349107541144e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,18,0.00011171415951045146,9.84215730568394e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,21,7.628165086391573e-05,6.458521238528192e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,28,0.00010334825363089524,8.207440259866416e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,31,7.775107776929549e-05,6.20317441644147e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,32,7.771515728912328e-05,6.066799323889427e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,36,5.379814291265746e-05,4.45199002570007e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,39,8.46978279581419e-05,5.9692858485504985e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260815,5,46,0.0010801161069103889,0.0009379410766996443
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,1,0.0027543770259515787,0.0020799601916223764
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,6,4.927124323610165e-05,3.937602014048025e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,12,0.00045294182549615884,0.00035531044704839587
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,13,0.000279079156588633,0.00023211837105918676
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,20,0.00016766634013854593,0.0001611733459867537
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,22,5.705035813833257e-05,4.2390824091853574e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,47,0.0007666526897519027,0.0006298601510934532
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,1,49,0.0001818187005263461,0.0001387608062941581
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,3,0.0024000180048978498,0.002090893918648362
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,17,0.000371821437211244,0.0003157627652399242
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,30,0.0006216423271267971,0.0004947733832523227
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,38,0.0003039325759963322,0.00023173332738224417
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,40,0.0001519735584759723,0.0001108062278944999
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,41,0.00030640907279622006,0.00023439765209332108
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,42,6.14654024152233e-05,5.4214000556385145e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,2,45,6.63713075554811e-05,5.075216176919639e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,7,0.0014064567210844453,0.0012020289432257414
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,8,0.001055420318556728,0.0009301650570705533
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,23,0.00018617064017783003,0.00014943837595637888
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,26,0.0006092491382512384,0.0004972600727342069
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,33,0.000289891048791319,0.00023426413827110082
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,34,0.00010405547333049842,7.16078284312971e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,35,0.0012105145446246366,0.0011016225907951593
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,3,37,0.0005798052106952096,0.00048648356460034847
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,4,0.000652239855325718,0.0005168700008653104
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,15,0.00035168972995170864,0.00026956916553899646
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,19,0.00014132028738286358,0.0001243281294591725
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,27,0.00010510080438579493,9.387135651195422e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,29,0.00013416708306799745,0.00012549280654639006
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,43,0.000434851305899933,0.00037474872078746557
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,44,0.00011777532798452364,9.505629714112729e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,4,48,0.0001492988500202372,0.00012208461703266948
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,18,6.880149326574535e-05,5.714893268304877e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,21,0.000184474883050381,0.00015712380991317332
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,28,0.00011040198225893408,9.046793275047094e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,31,8.619968983867817e-05,6.830692291259766e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,32,0.00016335130568227604,0.00014063477283343673
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,36,6.242203317409034e-05,5.080819028080441e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,39,0.0001101452550073063,8.839130168780684e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260816,5,46,0.0007754648858356146,0.0006545448559336364
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,1,0.002192447474289159,0.0015320718521252275
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,6,0.0008101626097608187,0.000694515707436949
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,12,0.000167828412071105,0.00015531539975199848
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,13,0.00016084958075131294,0.0001360285241389647
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,20,0.00023642131821775424,0.00021916269906796515
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,22,6.10311725331992e-05,4.461407661437988e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,47,0.00021772528367815084,0.00020445584959816188
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,1,49,0.0002136711043665519,0.0001814746792661026
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,3,0.004640408711528698,0.00402947049587965
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,17,0.00022589861558331944,0.00020397425396367908
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,30,0.0007180500284474383,0.000593894743360579
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,38,0.00021976439454604956,0.00015695094771217555
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,40,4.999027556916801e-05,4.0503739000996575e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,41,0.00017283912303184314,0.0001150465031969361
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,42,0.00024247221509442573,0.00019983768288511783
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,2,45,4.704953336396616e-05,4.0862560126697645e-05
soh_ir_temp,hidden_16_8,16-8,11,778,20260817,3,7,0.0008929210914531511,0.0007017719908617437
