use_policy,architecture,hidden_layers,parameters,n_input,seed,fold,battery_id,rmse,mae
False,hidden_32_16,32-16,1762,11,20260815,5,31,0.00018068190264479734,0.0001410281693097204
False,hidden_32_16,32-16,1762,11,20260815,5,32,5.883413040479605e-05,4.0962695493362844e-05
False,hidden_32_16,32-16,1762,11,20260815,5,36,9.394026246726758e-05,7.921576616354287e-05
False,hidden_32_16,32-16,1762,11,20260815,5,39,0.00015361609893368034,0.0001217496392200701
False,hidden_32_16,32-16,1762,11,20260815,5,46,0.0005606498688202073,0.0005043399287387729
False,hidden_32_16,32-16,1762,11,20260816,1,1,0.0019190870518122597,0.0013718354748561978
False,hidden_32_16,32-16,1762,11,20260816,1,6,0.00020656698896469056,0.00016728640184737742
False,hidden_32_16,32-16,1762,11,20260816,1,12,0.00020495208565567109,0.00019120097567792982
False,hidden_32_16,32-16,1762,11,20260816,1,13,0.00037437511788238704,0.0002849566808436066
False,hidden_32_16,32-16,1762,11,20260816,1,20,8.49024098296497e-05,7.690310303587466e-05
False,hidden_32_16,32-16,1762,11,20260816,1,22,5.009844632693608e-05,4.129529042984359e-05
False,hidden_32_16,32-16,1762,11,20260816,1,47,0.00022146881190620855,0.0001857888710219413
False,hidden_32_16,32-16,1762,11,20260816,1,49,0.00028916209148456036,0.00023988723114598542
False,hidden_32_16,32-16,1762,11,20260816,2,3,0.0023173843387413566,0.001993799116462469
False,hidden_32_16,32-16,1762,11,20260816,2,17,0.00016150333037282975,0.00014996767276898026
False,hidden_32_16,32-16,1762,11,20260816,2,30,0.00061875432169724,0.0005431151366792619
False,hidden_32_16,32-16,1762,11,20260816,2,38,0.00019304681092100485,0.0001412892306689173
False,hidden_32_16,32-16,1762,11,20260816,2,40,4.0004016297187184e-05,3.13484670186881e-05
False,hidden_32_16,32-16,1762,11,20260816,2,41,0.00019022259055072018,0.00012760281970258802
False,hidden_32_16,32-16,1762,11,20260816,2,42,0.00027401512226906386,0.00022203802654985338
False,hidden_32_16,32-16,1762,11,20260816,2,45,6.089331216339696e-05,5.296349627315067e-05
False,hidden_32_16,32-16,1762,11,20260816,3,7,0.0013807732842244917,0.0011256671277806163
False,hidden_32_16,32-16,1762,11,20260816,3,8,0.0010800478999866475,0.0009103656047955155
False,hidden_32_16,32-16,1762,11,20260816,3,23,6.443869283590836e-05,4.912018630420789e-05
False,hidden_32_16,32-16,1762,11,20260816,3,26,0.0012597761577089188,0.0009804893052205443
False,hidden_32_16,32-16,1762,11,20260816,3,33,0.0002107864391767627,0.00015752077160868794
False,hidden_32_16,32-16,1762,11,20260816,3,34,0.00012181568309097414,6.752252375008538e-05
False,hidden_32_16,32-16,1762,11,20260816,3,35,0.000992646756445781,0.0009027314372360706
False,hidden_32_16,32-16,1762,11,20260816,3,37,0.00042421925042976795,0.00033946038456633687
False,hidden_32_16,32-16,1762,11,20260816,4,4,0.000814030931440044,0.0006236100452952087
False,hidden_32_16,32-16,1762,11,20260816,4,15,0.0003507815939790536,0.0002581322332844138
False,hidden_32_16,32-16,1762,11,20260816,4,19,0.00019324334178794488,0.0001662051654420793
False,hidden_32_16,32-16,1762,11,20260816,4,27,9.770309484011379e-05,8.482217526761815e-05
False,hidden_32_16,32-16,1762,11,20260816,4,29,9.2737098647019e-05,7.944941171444952e-05
False,hidden_32_16,32-16,1762,11,20260816,4,43,0.0005110917804133775,0.00044177414383739233
False,hidden_32_16,32-16,1762,11,20260816,4,44,8.918710338028803e-05,6.809711339883506e-05
False,hidden_32_16,32-16,1762,11,20260816,4,48,0.00010953290081848473,7.917285256553441e-05
False,hidden_32_16,32-16,1762,11,20260816,5,18,9.913166345796287e-05,7.684349839109927e-05
False,hidden_32_16,32-16,1762,11,20260816,5,21,0.00015139359187223776,0.00012968182272743434
False,hidden_32_16,32-16,1762,11,20260816,5,28,0.00010346593778529674,8.644461922813207e-05
False,hidden_32_16,32-16,1762,11,20260816,5,31,0.00021444959318417357,0.00016558050992898643
False,hidden_32_16,32-16,1762,11,20260816,5,32,7.46535594485823e-05,5.861759200342931e-05
False,hidden_32_16,32-16,1762,11,20260816,5,36,0.00010363060306789342,7.991194433998317e-05
False,hidden_32_16,32-16,1762,11,20260816,5,39,0.00012592514901364098,9.717702778289095e-05
False,hidden_32_16,32-16,1762,11,20260816,5,46,0.0008360312613343017,0.0007336592534556985
False,hidden_32_16,32-16,1762,11,20260817,1,1,0.002193791632521456,0.001579750794917345
False,hidden_32_16,32-16,1762,11,20260817,1,6,0.0002030257571565943,0.0001771032839315012
False,hidden_32_16,32-16,1762,11,20260817,1,12,9.712375225146492e-05,7.456302409991622e-05
False,hidden_32_16,32-16,1762,11,20260817,1,13,0.0003280725307337405,0.0002560961293056607
False,hidden_32_16,32-16,1762,11,20260817,1,20,0.00012395264901661498,0.00011448979057604447
False,hidden_32_16,32-16,1762,11,20260817,1,22,4.361018753110448e-05,3.438472776906565e-05
False,hidden_32_16,32-16,1762,11,20260817,1,47,0.00013529232906654018,0.00012231826258357614
False,hidden_32_16,32-16,1762,11,20260817,1,49,0.0001853335959523565,0.00015042304585222155
False,hidden_32_16,32-16,1762,11,20260817,2,3,0.003403067837271927,0.0029083467088639736
False,hidden_32_16,32-16,1762,11,20260817,2,17,0.00011429126135036092,0.00010370969539508224
False,hidden_32_16,32-16,1762,11,20260817,2,30,0.0007555108589155779,0.0006417763070203364
False,hidden_32_16,32-16,1762,11,20260817,2,38,0.00024169972291013155,0.00017503737763036042
False,hidden_32_16,32-16,1762,11,20260817,2,40,6.20264195277014e-05,3.821253631031141e-05
False,hidden_32_16,32-16,1762,11,20260817,2,41,0.00043765308599602137,0.00031719208345748484
False,hidden_32_16,32-16,1762,11,20260817,2,42,0.00018839778944714178,0.00015019893180578947
False,hidden_32_16,32-16,1762,11,20260817,2,45,7.885148784780483e-05,6.596445746254176e-05
False,hidden_32_16,32-16,1762,11,20260817,3,7,0.001269358562094711,0.0010583949042484164
False,hidden_32_16,32-16,1762,11,20260817,3,8,0.0013388149851333078,0.001097512198612094
False,hidden_32_16,32-16,1762,11,20260817,3,23,7.951744947140988e-05,6.57808777759783e-05
False,hidden_32_16,32-16,1762,11,20260817,3,26,0.0004264526018235433,0.0003339362156111747
False,hidden_32_16,32-16,1762,11,20260817,3,33,0.0002714087535178667,0.00021237015607766807
False,hidden_32_16,32-16,1762,11,20260817,3,34,0.00020665153838347278,0.00014881610695738345
False,hidden_32_16,32-16,1762,11,20260817,3,35,0.0008870424994674201,0.0008290791301988065
False,hidden_32_16,32-16,1762,11,20260817,3,37,0.0003759883292137494,0.0003194034215994179
False,hidden_32_16,32-16,1762,11,20260817,4,4,0.0002950368504896582,0.000249567034188658
False,hidden_32_16,32-16,1762,11,20260817,4,15,0.00031864736751671365,0.00023818374029360712
False,hidden_32_16,32-16,1762,11,20260817,4,19,5.591188715597355e-05,4.6902896428946406e-05
False,hidden_32_16,32-16,1762,11,20260817,4,27,8.045840280092957e-05,7.473468576790765e-05
False,hidden_32_16,32-16,1762,11,20260817,4,29,0.00015147800166232173,0.0001430463744327426
False,hidden_32_16,32-16,1762,11,20260817,4,43,0.0005644067518238497,0.00048756360774859786
False,hidden_32_16,32-16,1762,11,20260817,4,44,0.00011221562601040775,8.534669905202463e-05
False,hidden_32_16,32-16,1762,11,20260817,4,48,8.171475618569885e-05,6.909370131324977e-05
False,hidden_32_16,32-16,1762,11,20260817,5,18,0.00011179258310030847,9.299516386818141e-05
False,hidden_32_16,32-16,1762,11,20260817,5,21,6.160356666477428e-05,5.333423541742377e-05
False,hidden_32_16,32-16,1762,11,20260817,5,28,0.00011360468605384723,9.115457214647904e-05
False,hidden_32_16,32-16,1762,11,20260817,5,31,4.626429247616486e-05,3.229618232580833e-05
False,hidden_32_16,32-16,1762,11,20260817,5,32,0.00011470484923778423,8.75175028340891e-05
False,hidden_32_16,32-16,1762,11,20260817,5,36,0.00015186669886956526,0.00012701391824521124
False,hidden_32_16,32-16,1762,11,20260817,5,39,0.0001481895420494038,0.00011119246482849121
False,hidden_32_16,32-16,1762,11,20260817,5,46,0.00040363577148486043,0.0003547584929037839
False,hidden_64_32,64-32,4498,11,20260815,1,1,0.0016987588612683566,0.0012892067898064852
False,hidden_64_32,64-32,4498,11,20260815,1,6,0.0007766048528173799,0.0006524622440338135
False,hidden_64_32,64-32,4498,11,20260815,1,12,0.00017975587903024034,0.0001701795990811661
False,hidden_64_32,64-32,4498,11,20260815,1,13,0.00033341145148538243,0.00024400830443482846
False,hidden_64_32,64-32,4498,11,20260815,1,20,0.00013988229170059703,0.00012775302457157522
False,hidden_64_32,64-32,4498,11,20260815,1,22,0.00012115438386581309,9.008288179757074e-05
False,hidden_64_32,64-32,4498,11,20260815,1,47,8.964663410205293e-05,8.206367783714086e-05
False,hidden_64_32,64-32,4498,11,20260815,1,49,0.00035589048448567265,0.0002905595174524933
False,hidden_64_32,64-32,4498,11,20260815,2,3,0.002761193737736236,0.0023951733019202948
False,hidden_64_32,64-32,4498,11,20260815,2,17,0.0001878705121244168,0.00017279983148910105
False,hidden_64_32,64-32,4498,11,20260815,2,30,0.0007430503497188156,0.0006407392211258411
False,hidden_64_32,64-32,4498,11,20260815,2,38,0.00036489673393389627,0.00027625440270639956
False,hidden_64_32,64-32,4498,11,20260815,2,40,0.00019075465285933285,0.00014387488772626966
False,hidden_64_32,64-32,4498,11,20260815,2,41,0.00038575470368290175,0.00027406931621953845
False,hidden_64_32,64-32,4498,11,20260815,2,42,0.00017368808828476708,0.00013189435412641615
False,hidden_64_32,64-32,4498,11,20260815,2,45,6.023461684546202e-05,4.958748831995763e-05
False,hidden_64_32,64-32,4498,11,20260815,3,7,0.0010588312706406146,0.0008574342937208712
False,hidden_64_32,64-32,4498,11,20260815,3,8,0.0009194032203036385,0.0007861149497330189
False,hidden_64_32,64-32,4498,11,20260815,3,23,0.00018817295860162818,0.00013866901281289756
False,hidden_64_32,64-32,4498,11,20260815,3,26,0.0003432481572119185,0.00027779341326095164
False,hidden_64_32,64-32,4498,11,20260815,3,33,0.0002082211721288816,0.0001566982246004045
False,hidden_64_32,64-32,4498,11,20260815,3,34,0.00014255995662226616,8.531570347258821e-05
False,hidden_64_32,64-32,4498,11,20260815,3,35,0.0005970995659468932,0.0005692195845767856
False,hidden_64_32,64-32,4498,11,20260815,3,37,0.0004166365010885026,0.00034393667010590434
False,hidden_64_32,64-32,4498,11,20260815,4,4,0.0009312942214464601,0.0007151961326599121
False,hidden_64_32,64-32,4498,11,20260815,4,15,0.00037840834821572595,0.0002766382822301239
False,hidden_64_32,64-32,4498,11,20260815,4,19,8.591815460112209e-05,7.808447116985917e-05
False,hidden_64_32,64-32,4498,11,20260815,4,27,8.429410531839417e-05,7.751345401629806e-05
False,hidden_64_32,64-32,4498,11,20260815,4,29,0.00010713677907257011,0.00010107159323524684
False,hidden_64_32,64-32,4498,11,20260815,4,43,0.000503009865631678,0.00041459916974417865
False,hidden_64_32,64-32,4498,11,20260815,4,44,0.00030329876058684185,0.00022327661281451583
False,hidden_64_32,64-32,4498,11,20260815,4,48,6.112962329965961e-05,5.3707361075794324e-05
False,hidden_64_32,64-32,4498,11,20260815,5,18,0.0001730562841266606,0.0001492989104008302
False,hidden_64_32,64-32,4498,11,20260815,5,21,6.873988514234843e-05,6.101965846028179e-05
False,hidden_64_32,64-32,4498,11,20260815,5,28,6.816627355129668e-05,5.540728670894168e-05
False,hidden_64_32,64-32,4498,11,20260815,5,31,5.686102701570071e-05,3.85272505809553e-05
False,hidden_64_32,64-32,4498,11,20260815,5,32,5.114987403113827e-05,3.609538180171512e-05
False,hidden_64_32,64-32,4498,11,20260815,5,36,7.91764811339406e-05,6.622314685955644e-05
False,hidden_64_32,64-32,4498,11,20260815,5,39,0.00016689994491045978,0.00012818456161767244
False,hidden_64_32,64-32,4498,11,20260815,5,46,0.0002563843200196136,0.0002300584310432896
False,hidden_64_32,64-32,4498,11,20260816,1,1,0.001881257718337176,0.001349376398138702
False,hidden_64_32,64-32,4498,11,20260816,1,6,0.00011362581263846552,8.862137474352494e-05
False,hidden_64_32,64-32,4498,11,20260816,1,12,0.00017663790973642044,0.00016388774383813143
False,hidden_64_32,64-32,4498,11,20260816,1,13,0.00033625434057454336,0.0002560150751378387
False,hidden_64_32,64-32,4498,11,20260816,1,20,8.234502750135498e-05,7.192969496827573e-05
False,hidden_64_32,64-32,4498,11,20260816,1,22,5.9500644521468446e-05,4.445195372682065e-05
False,hidden_64_32,64-32,4498,11,20260816,1,47,0.00010451084686762357,7.264017767738551e-05
False,hidden_64_32,64-32,4498,11,20260816,1,49,0.000335708471860243,0.00028311251662671566
False,hidden_64_32,64-32,4498,11,20260816,2,3,0.003145342668796235,0.0027347016148269176
False,hidden_64_32,64-32,4498,11,20260816,2,17,0.00011353981207150181,0.0001005482699838467
False,hidden_64_32,64-32,4498,11,20260816,2,30,0.0005537973237304454,0.0004805398057214916
False,hidden_64_32,64-32,4498,11,20260816,2,38,0.0003303614523475044,0.00023717404110357165
False,hidden_64_32,64-32,4498,11,20260816,2,40,0.0001694553132366772,0.0001130545133491978
False,hidden_64_32,64-32,4498,11,20260816,2,41,0.0004351828141714432,0.0003015315451193601
False,hidden_64_32,64-32,4498,11,20260816,2,42,0.0002574328955023757,0.00020042895630467683
False,hidden_64_32,64-32,4498,11,20260816,2,45,5.400203431499993e-05,4.554152474156581e-05
False,hidden_64_32,64-32,4498,11,20260816,3,7,0.0013801550522483104,0.0011585259344428778
False,hidden_64_32,64-32,4498,11,20260816,3,8,0.0015346436307080505,0.0011460828827694058
False,hidden_64_32,64-32,4498,11,20260816,3,23,0.0001837351243467022,0.00015409589104820043
False,hidden_64_32,64-32,4498,11,20260816,3,26,0.0002268261394013621,0.00019384741608519107
False,hidden_64_32,64-32,4498,11,20260816,3,33,0.0001816137387792722,0.00014524579455610365
False,hidden_64_32,64-32,4498,11,20260816,3,34,0.00016931397834169272,0.00011145591997774318
False,hidden_64_32,64-32,4498,11,20260816,3,35,0.001001713610141631,0.0009131801198236644
False,hidden_64_32,64-32,4498,11,20260816,3,37,0.00041036807102301113,0.00032604695297777653
False,hidden_64_32,64-32,4498,11,20260816,4,4,0.00037026675914775465,0.00031656146165914834
False,hidden_64_32,64-32,4498,11,20260816,4,15,0.00034005170211884686,0.00024589060922153294
False,hidden_64_32,64-32,4498,11,20260816,4,19,3.664825555887531e-05,3.1285286240745336e-05
False,hidden_64_32,64-32,4498,11,20260816,4,27,9.091199787693459e-05,8.373737364308909e-05
False,hidden_64_32,64-32,4498,11,20260816,4,29,7.698712871329237e-05,6.269574078032747e-05
False,hidden_64_32,64-32,4498,11,20260816,4,43,0.0006132722567140133,0.0005267095402814448
False,hidden_64_32,64-32,4498,11,20260816,4,44,0.0001712366133008741,0.00014568805636372417
False,hidden_64_32,64-32,4498,11,20260816,4,48,0.00022123200756652176,0.00017194748215842992
False,hidden_64_32,64-32,4498,11,20260816,5,18,0.00015132025815651953,0.00012511730892583728
False,hidden_64_32,64-32,4498,11,20260816,5,21,0.00010874493372445947,9.142398630501702e-05
False,hidden_64_32,64-32,4498,11,20260816,5,28,4.32171208502754e-05,3.7000179872848094e-05
False,hidden_64_32,64-32,4498,11,20260816,5,31,0.00021759077031408586,0.0001853239518823102
False,hidden_64_32,64-32,4498,11,20260816,5,32,9.778983053235527e-05,7.488012488465756e-05
False,hidden_64_32,64-32,4498,11,20260816,5,36,0.00010349002670431905,7.662057760171592e-05
False,hidden_64_32,64-32,4498,11,20260816,5,39,0.00021909810464297583,0.0001655542873777449
False,hidden_64_32,64-32,4498,11,20260816,5,46,0.0003325413376937517,0.0003094792482443154
False,hidden_64_32,64-32,4498,11,20260817,1,1,0.0020522580486583486,0.0014565170276910067
False,hidden_64_32,64-32,4498,11,20260817,1,6,0.0010390709486999708,0.0008903503185138106
False,hidden_64_32,64-32,4498,11,20260817,1,12,0.000246483533712891,0.00023244381009135395
False,hidden_64_32,64-32,4498,11,20260817,1,13,0.0003363133440216329,0.00024837255477905273
False,hidden_64_32,64-32,4498,11,20260817,1,20,0.0002720501991502917,0.00024799586390145123
False,hidden_64_32,64-32,4498,11,20260817,1,22,0.00010663905625942065,8.343935041921213e-05
False,hidden_64_32,64-32,4498,11,20260817,1,47,0.0003097007212736048,0.0002525722957216203
False,hidden_64_32,64-32,4498,11,20260817,1,49,0.00047432784606261,0.0004034459707327187
False,hidden_64_32,64-32,4498,11,20260817,2,3,0.002804481657642907,0.0024125182535499334
False,hidden_64_32,64-32,4498,11,20260817,2,17,7.755706127246112e-05,6.502390169771388e-05
False,hidden_64_32,64-32,4498,11,20260817,2,30,0.0006153605003644613,0.0005418157670646906
False,hidden_64_32,64-32,4498,11,20260817,2,38,0.00023986547981230623,0.0001751995150698349
False,hidden_64_32,64-32,4498,11,20260817,2,40,6.572479747359917e-05,4.6268702135421336e-05
False,hidden_64_32,64-32,4498,11,20260817,2,41,0.0005553138760708258,0.0003681528614833951
False,hidden_64_32,64-32,4498,11,20260817,2,42,0.0002459803893174812,0.00019634603813756257
False,hidden_64_32,64-32,4498,11,20260817,2,45,5.222057673852918e-05,4.65071207145229e-05
False,hidden_64_32,64-32,4498,11,20260817,3,7,0.0007747560210741351,0.0006029689102433622
False,hidden_64_32,64-32,4498,11,20260817,3,8,0.0012342393996861516,0.0010151767637580633
False,hidden_64_32,64-32,4498,11,20260817,3,23,0.00013947245527486023,0.00010849595128092915
False,hidden_64_32,64-32,4498,11,20260817,3,26,0.0002645951758620015,0.0001980447705136612
False,hidden_64_32,64-32,4498,11,20260817,3,33,0.00017703263834688868,0.00013341783778741956
False,hidden_64_32,64-32,4498,11,20260817,3,34,9.820197162025217e-05,6.0338974435580894e-05
False,hidden_64_32,64-32,4498,11,20260817,3,35,0.0013932059795734866,0.0012292563915252686
False,hidden_64_32,64-32,4498,11,20260817,3,37,0.00032117020249240513,0.0002707660314626992
False,hidden_64_32,64-32,4498,11,20260817,4,4,0.0008647718601305452,0.0006695103365927935
False,hidden_64_32,64-32,4498,11,20260817,4,15,0.00032511017876804755,0.00023539781977888197
False,hidden_64_32,64-32,4498,11,20260817,4,19,8.249865835011517e-05,7.106184784788638e-05
False,hidden_64_32,64-32,4498,11,20260817,4,27,9.804090338478387e-05,8.77583006513305e-05
False,hidden_64_32,64-32,4498,11,20260817,4,29,6.898316145197756e-05,5.6687593314563856e-05
False,hidden_64_32,64-32,4498,11,20260817,4,43,0.0004902835336088549,0.00042482613935135305
False,hidden_64_32,64-32,4498,11,20260817,4,44,0.00018548296996651073,0.00012612223508767784
False,hidden_64_32,64-32,4498,11,20260817,4,48,0.00014530908271810574,0.0001220858102897182
False,hidden_64_32,64-32,4498,11,20260817,5,18,0.0001790034362867878,0.00014602660667151213
False,hidden_64_32,64-32,4498,11,20260817,5,21,0.00012010273433338157,0.00010579347872408107
False,hidden_64_32,64-32,4498,11,20260817,5,28,4.840914163268416e-05,3.7471054383786395e-05
False,hidden_64_32,64-32,4498,11,20260817,5,31,0.00012625701735047913,0.00010238766844850034
False,hidden_64_32,64-32,4498,11,20260817,5,32,8.235422210430074e-05,6.499647861346602e-05
False,hidden_64_32,64-32,4498,11,20260817,5,36,9.47084420289755e-05,6.349921022774652e-05
False,hidden_64_32,64-32,4498,11,20260817,5,39,0.00018626134869745463,0.00014026999997440726
False,hidden_64_32,64-32,4498,11,20260817,5,46,0.0003662812068075666,0.0003374850784894079
False,hidden_128_64,128-64,13042,11,20260815,1,1,0.0020441215340451504,0.0014318382600322366
False,hidden_128_64,128-64,13042,11,20260815,1,6,0.0004591536404982115,0.00041845798841677606
False,hidden_128_64,128-64,13042,11,20260815,1,12,0.00012730880298328245,0.00011817931954283267
False,hidden_128_64,128-64,13042,11,20260815,1,13,0.0004927178798800364,0.0003592026187106967
False,hidden_128_64,128-64,13042,11,20260815,1,20,0.00010657043378344747,9.383201540913433e-05
False,hidden_128_64,128-64,13042,11,20260815,1,22,0.00018314285365439548,0.00013571024464908987
False,hidden_128_64,128-64,13042,11,20260815,1,47,5.2328526809797965e-05,4.0847062336979434e-05
False,hidden_128_64,128-64,13042,11,20260815,1,49,0.0004165401163144724,0.00033756374614313245
False,hidden_128_64,128-64,13042,11,20260815,2,3,0.002600646954370162,0.0022710561752319336
False,hidden_128_64,128-64,13042,11,20260815,2,17,0.00014465696703297763,0.00013451934501063079
False,hidden_128_64,128-64,13042,11,20260815,2,30,0.0005346240664851784,0.000454312568763271
False,hidden_128_64,128-64,13042,11,20260815,2,38,0.0003117381728075321,0.00021839499822817743
False,hidden_128_64,128-64,13042,11,20260815,2,40,7.930482824413666e-05,6.345510337268934e-05
False,hidden_128_64,128-64,13042,11,20260815,2,41,0.00040568476565013483,0.0002968811895698309
False,hidden_128_64,128-64,13042,11,20260815,2,42,0.00012935568176544287,9.582996426615864e-05
False,hidden_128_64,128-64,13042,11,20260815,2,45,0.00010058550477907957,7.121920498320833e-05
False,hidden_128_64,128-64,13042,11,20260815,3,7,0.0013517121945276498,0.0011509716277942061
False,hidden_128_64,128-64,13042,11,20260815,3,8,0.0008605262091238029,0.0006276845815591514
False,hidden_128_64,128-64,13042,11,20260815,3,23,0.00020909293245692097,0.0001824498176574707
False,hidden_128_64,128-64,13042,11,20260815,3,26,0.00017876637342862915,0.00013644575665239245
False,hidden_128_64,128-64,13042,11,20260815,3,33,0.00019032968011961892,0.0001421046326868236
False,hidden_128_64,128-64,13042,11,20260815,3,34,9.912885458873042e-05,6.370901974150911e-05
False,hidden_128_64,128-64,13042,11,20260815,3,35,0.0008998556789049648,0.0008245158242061734
False,hidden_128_64,128-64,13042,11,20260815,3,37,0.00031207280999106233,0.00025850176461972296
False,hidden_128_64,128-64,13042,11,20260815,4,4,0.0007318849647671769,0.0005692648701369762
False,hidden_128_64,128-64,13042,11,20260815,4,15,0.0003487545543348406,0.00024724722607061267
False,hidden_128_64,128-64,13042,11,20260815,4,19,9.98434511751761e-05,9.128332021646202e-05
False,hidden_128_64,128-64,13042,11,20260815,4,27,9.267051195193162e-05,8.623480971436948e-05
False,hidden_128_64,128-64,13042,11,20260815,4,29,9.914980943360918e-05,8.77678394317627e-05
False,hidden_128_64,128-64,13042,11,20260815,4,43,0.0005964241023516528,0.0004949796129949391
False,hidden_128_64,128-64,13042,11,20260815,4,44,0.00023968793799913134,0.0001853132271207869
False,hidden_128_64,128-64,13042,11,20260815,4,48,7.718527346698606e-05,6.305098213488236e-05
False,hidden_128_64,128-64,13042,11,20260815,5,18,0.00016380841552771278,0.00013640045654028654
False,hidden_128_64,128-64,13042,11,20260815,5,21,7.383484622552251e-05,6.396651588147506e-05
False,hidden_128_64,128-64,13042,11,20260815,5,28,4.3131370534324277e-05,3.6046505556441844e-05
False,hidden_128_64,128-64,13042,11,20260815,5,31,0.0001732605014044787,0.0001365685457130894
False,hidden_128_64,128-64,13042,11,20260815,5,32,7.648826858664051e-05,5.674839121638797e-05
False,hidden_128_64,128-64,13042,11,20260815,5,36,0.0001304304146569814,0.00011130928760394454
False,hidden_128_64,128-64,13042,11,20260815,5,39,0.0001097924190267183,8.466959116049111e-05
False,hidden_128_64,128-64,13042,11,20260815,5,46,0.00022263775820994207,0.00021160364849492908
False,hidden_128_64,128-64,13042,11,20260816,1,1,0.0021085262508862925,0.0014705121284350753
False,hidden_128_64,128-64,13042,11,20260816,1,6,0.0010067188295058733,0.0008351576398126781
False,hidden_128_64,128-64,13042,11,20260816,1,12,0.00024078078836539495,0.00021569371165242046
False,hidden_128_64,128-64,13042,11,20260816,1,13,0.00040591440531249283,0.00030523299938067794
False,hidden_128_64,128-64,13042,11,20260816,1,20,0.0001298052596255469,0.00012233853340148926
False,hidden_128_64,128-64,13042,11,20260816,1,22,0.00016397330401896342,0.00012719750520773232
False,hidden_128_64,128-64,13042,11,20260816,1,47,3.948781428384549e-05,2.9256343623274006e-05
False,hidden_128_64,128-64,13042,11,20260816,1,49,0.00033348287927057797,0.0002878856612369418
False,hidden_128_64,128-64,13042,11,20260816,2,3,0.002499131977885434,0.002115529729053378
False,hidden_128_64,128-64,13042,11,20260816,2,17,0.00013534859155187517,0.00012372135824989527
False,hidden_128_64,128-64,13042,11,20260816,2,30,0.000456301379492255,0.00038941740058362484
False,hidden_128_64,128-64,13042,11,20260816,2,38,0.00027775057130819986,0.00019575715123210102
False,hidden_128_64,128-64,13042,11,20260816,2,40,9.362188379085844e-05,6.548285455210134e-05
False,hidden_128_64,128-64,13042,11,20260816,2,41,0.0003524508074833575,0.0002533435763325542
False,hidden_128_64,128-64,13042,11,20260816,2,42,0.00025220024752284283,0.0002014732308452949
False,hidden_128_64,128-64,13042,11,20260816,2,45,5.016898333760579e-05,4.413723945617676e-05
False,hidden_128_64,128-64,13042,11,20260816,3,7,0.0012803252181670325,0.0011065721046179533
False,hidden_128_64,128-64,13042,11,20260816,3,8,0.0016414922305819425,0.0012687123380601406
False,hidden_128_64,128-64,13042,11,20260816,3,23,0.00017879928091725728,0.00013264775043353438
False,hidden_128_64,128-64,13042,11,20260816,3,26,0.00019151586397492091,0.0001572334731463343
False,hidden_128_64,128-64,13042,11,20260816,3,33,0.00015972281027681093,0.0001230621273862198
False,hidden_128_64,128-64,13042,11,20260816,3,34,9.726094641033396e-05,5.5590866395505145e-05
False,hidden_128_64,128-64,13042,11,20260816,3,35,0.0007717775862168187,0.0007328450446948409
False,hidden_128_64,128-64,13042,11,20260816,3,37,0.0003782005220672367,0.00031774878152646124
False,hidden_128_64,128-64,13042,11,20260816,4,4,0.000751598830288933,0.0005754447192884982
False,hidden_128_64,128-64,13042,11,20260816,4,15,0.0003392925492631035,0.00024274707539007068
False,hidden_128_64,128-64,13042,11,20260816,4,19,7.692098628176614e-05,6.824970478191972e-05
False,hidden_128_64,128-64,13042,11,20260816,4,27,8.272993449766182e-05,7.570385787403211e-05
False,hidden_128_64,128-64,13042,11,20260816,4,29,9.658226912382973e-05,8.538604015484452e-05
False,hidden_128_64,128-64,13042,11,20260816,4,43,0.000541021323549584,0.00044936538324691355
False,hidden_128_64,128-64,13042,11,20260816,4,44,0.0001843118743008512,0.0001517307828180492
False,hidden_128_64,128-64,13042,11,20260816,4,48,9.19845916547536e-05,7.631182961631566e-05
False,hidden_128_64,128-64,13042,11,20260816,5,18,9.397988827557674e-05,7.524371176259592e-05
False,hidden_128_64,128-64,13042,11,20260816,5,21,6.70582220944367e-05,5.710959521820769e-05
False,hidden_128_64,128-64,13042,11,20260816,5,28,5.423023099350441e-05,4.82594950881321e-05
False,hidden_128_64,128-64,13042,11,20260816,5,31,3.397617191577768e-05,2.8798580387956463e-05
False,hidden_128_64,128-64,13042,11,20260816,5,32,0.00011488643368781674,9.147167293122038e-05
False,hidden_128_64,128-64,13042,11,20260816,5,36,7.296048298468735e-05,5.577087358688004e-05
False,hidden_128_64,128-64,13042,11,20260816,5,39,0.0001485856165905328,0.00011169671779498458
False,hidden_128_64,128-64,13042,11,20260816,5,46,0.00038244956062627087,0.00035375833977013826
False,hidden_128_64,128-64,13042,11,20260817,1,1,0.0021807883518457534,0.0015103518962860107
False,hidden_128_64,128-64,13042,11,20260817,1,6,0.0007527799612913872,0.0006601917557418346
False,hidden_128_64,128-64,13042,11,20260817,1,12,0.00015216573183518214,0.00014055491192266345
False,hidden_128_64,128-64,13042,11,20260817,1,13,0.0002961487831459811,0.00021764397388324142
False,hidden_128_64,128-64,13042,11,20260817,1,20,0.00013099390362749668,0.0001225352316396311
False,hidden_128_64,128-64,13042,11,20260817,1,22,7.82331029316717e-05,6.275773193920031e-05
False,hidden_128_64,128-64,13042,11,20260817,1,47,0.0001645535115939617,0.00012376427184790373
False,hidden_128_64,128-64,13042,11,20260817,1,49,0.0003016292916351525,0.0002640211605466902
