outer_target_battery,cutoff,ensemble,horizon_bin,expert,weight
19,150,adaptive,21-30,linear20,0.025735700754854957
19,150,adaptive,21-30,linear30,0.29083512980042636
19,150,adaptive,21-30,linear50,0.23222618862413996
19,150,adaptive,21-30,same_policy,0.07476410732274942
19,150,adaptive,31-40,feature_ml,0.2862968752048396
19,150,adaptive,31-40,gp,0.23142339456775501
19,150,adaptive,31-40,linear20,0.06294959374074521
19,150,adaptive,31-40,linear30,0.09928939846167385
19,150,adaptive,31-40,linear50,0.19106169158971778
19,150,adaptive,31-40,same_policy,0.1289790464352685
19,150,adaptive,41-50,feature_ml,0.1874032964930344
19,150,adaptive,41-50,gp,0.1934633891071117
19,150,adaptive,41-50,linear20,0.014260544898342312
19,150,adaptive,41-50,linear30,0.2993846010799167
19,150,adaptive,41-50,linear50,0.17354875302877587
19,150,adaptive,41-50,same_policy,0.13193941539281906
19,150,global,all,feature_ml,0.22487420205523148
19,150,global,all,gp,0.24685086200463296
19,150,global,all,linear20,0.0
19,150,global,all,linear30,0.29846142759882294
19,150,global,all,linear50,0.22981350834131256
19,150,global,all,same_policy,0.0
19,150,horizon,1-10,feature_ml,0.16666666666666669
19,150,horizon,1-10,gp,0.16666666666666669
19,150,horizon,1-10,linear20,0.16666666666666669
19,150,horizon,1-10,linear30,0.16666666666666669
19,150,horizon,1-10,linear50,0.16666666666666669
19,150,horizon,1-10,same_policy,0.16666666666666669
19,150,horizon,11-20,feature_ml,0.16666666666666669
19,150,horizon,11-20,gp,0.16666666666666669
19,150,horizon,11-20,linear20,0.16666666666666669
19,150,horizon,11-20,linear30,0.16666666666666669
19,150,horizon,11-20,linear50,0.16666666666666669
19,150,horizon,11-20,same_policy,0.16666666666666669
19,150,horizon,21-30,feature_ml,0.09151327315338202
19,150,horizon,21-30,gp,0.22465683301595446
19,150,horizon,21-30,linear20,4.1633363423443376e-17
19,150,horizon,21-30,linear30,0.44057361861503613
19,150,horizon,21-30,linear50,0.24325627521562745
19,150,horizon,21-30,same_policy,0.0
19,150,horizon,31-40,feature_ml,0.406586381603261
19,150,horizon,31-40,gp,0.23709193241645185
19,150,horizon,31-40,linear20,0.09169222711107607
19,150,horizon,31-40,linear30,0.07850963985113053
19,150,horizon,31-40,linear50,0.18611981901808045
19,150,horizon,31-40,same_policy,0.0
19,150,horizon,41-50,feature_ml,0.23630259166220116
19,150,horizon,41-50,gp,0.15957253259157178
19,150,horizon,41-50,linear20,1.0585362721426612e-17
19,150,horizon,41-50,linear30,0.49217577995291084
19,150,horizon,41-50,linear50,0.11194909579331622
19,150,horizon,41-50,same_policy,1.4654970815909424e-17
20,150,adaptive,1-10,feature_ml,0.15638677823839353
20,150,adaptive,1-10,gp,0.20898537020323923
20,150,adaptive,1-10,linear20,0.14353397832492892
20,150,adaptive,1-10,linear30,0.16081023857165688
20,150,adaptive,1-10,linear50,0.19893932843657752
20,150,adaptive,1-10,same_policy,0.13134430622520393
20,150,adaptive,11-20,feature_ml,0.17039749764084725
20,150,adaptive,11-20,gp,0.17335580354810928
20,150,adaptive,11-20,linear20,0.15743857589147564
20,150,adaptive,11-20,linear30,0.18918190396133694
20,150,adaptive,11-20,linear50,0.17641699295442198
20,150,adaptive,11-20,same_policy,0.13320922600380897
20,150,adaptive,21-30,feature_ml,0.13868096970361246
20,150,adaptive,21-30,gp,0.19563725747090865
20,150,adaptive,21-30,linear20,0.04082021944965731
20,150,adaptive,21-30,linear30,0.35786811670438506
20,150,adaptive,21-30,linear50,0.2221328507130658
20,150,adaptive,21-30,same_policy,0.04486058595837079
20,150,adaptive,31-40,feature_ml,0.3073610144676915
20,150,adaptive,31-40,gp,0.24684759103256812
20,150,adaptive,31-40,linear20,0.08163826228790164
20,150,adaptive,31-40,linear30,0.09895594308482529
20,150,adaptive,31-40,linear50,0.22457165202171203
20,150,adaptive,31-40,same_policy,0.04062553710530149
20,150,adaptive,41-50,feature_ml,0.24003226299705366
20,150,adaptive,41-50,gp,0.18078743463463515
20,150,adaptive,41-50,linear20,0.05695945996254942
20,150,adaptive,41-50,linear30,0.31458163633489983
20,150,adaptive,41-50,linear50,0.1668970561736206
20,150,adaptive,41-50,same_policy,0.04074214989724137
20,150,global,all,feature_ml,0.23025863107612776
20,150,global,all,gp,0.24614905449525393
20,150,global,all,linear20,0.0
20,150,global,all,linear30,0.29250078993331213
20,150,global,all,linear50,0.23109152449530615
20,150,global,all,same_policy,4.294108732671177e-18
20,150,horizon,1-10,feature_ml,0.16666666666666669
20,150,horizon,1-10,gp,0.16666666666666669
20,150,horizon,1-10,linear20,0.16666666666666669
20,150,horizon,1-10,linear30,0.16666666666666669
20,150,horizon,1-10,linear50,0.16666666666666669
20,150,horizon,1-10,same_policy,0.16666666666666669
20,150,horizon,11-20,feature_ml,0.16666666666666669
20,150,horizon,11-20,gp,0.16666666666666669
20,150,horizon,11-20,linear20,0.16666666666666669
20,150,horizon,11-20,linear30,0.16666666666666669
20,150,horizon,11-20,linear50,0.16666666666666669
20,150,horizon,11-20,same_policy,0.16666666666666669
20,150,horizon,21-30,feature_ml,0.0802462715227219
20,150,horizon,21-30,gp,0.2271600372534766
20,150,horizon,21-30,linear20,2.7755575615628914e-17
20,150,horizon,21-30,linear30,0.4445646682574435
20,150,horizon,21-30,linear50,0.24802902296635804
20,150,horizon,21-30,same_policy,2.1209846385134955e-17
20,150,horizon,31-40,feature_ml,0.4036126843769265
20,150,horizon,31-40,gp,0.23920247408088313
20,150,horizon,31-40,linear20,0.09482082665886585
20,150,horizon,31-40,linear30,0.07239031670045501
20,150,horizon,31-40,linear50,0.18997369818286963
20,150,horizon,31-40,same_policy,0.0
20,150,horizon,41-50,feature_ml,0.26416818150024357
20,150,horizon,41-50,gp,0.14956630848794822
20,150,horizon,41-50,linear20,0.0
20,150,horizon,41-50,linear30,0.4791416992577723
20,150,horizon,41-50,linear50,0.10712381075403604
20,150,horizon,41-50,same_policy,0.0
21,150,adaptive,1-10,feature_ml,0.16954804967567588
21,150,adaptive,1-10,gp,0.20209534143549407
21,150,adaptive,1-10,linear20,0.14134923124682502
21,150,adaptive,1-10,linear30,0.14591232885993216
21,150,adaptive,1-10,linear50,0.18035316241770058
21,150,adaptive,1-10,same_policy,0.16074188636437237
21,150,adaptive,11-20,feature_ml,0.19332941681804197
21,150,adaptive,11-20,gp,0.15568728332069304
21,150,adaptive,11-20,linear20,0.1379079274794945
21,150,adaptive,11-20,linear30,0.17919898648585864
21,150,adaptive,11-20,linear50,0.15783987129297927
21,150,adaptive,11-20,same_policy,0.17603651460293265
21,150,adaptive,21-30,feature_ml,0.1631946983412448
21,150,adaptive,21-30,gp,0.17125579341206867
21,150,adaptive,21-30,linear20,0.053030755015281365
21,150,adaptive,21-30,linear30,0.35528481219573427
21,150,adaptive,21-30,linear50,0.17879451585325906
21,150,adaptive,21-30,same_policy,0.07843942518241194
21,150,adaptive,31-40,feature_ml,0.3230085645370935
21,150,adaptive,31-40,gp,0.1842876765517248
21,150,adaptive,31-40,linear20,0.09720489137461764
21,150,adaptive,31-40,linear30,0.15488570396760928
21,150,adaptive,31-40,linear50,0.16006464235557918
21,150,adaptive,31-40,same_policy,0.08054852121337569
21,150,adaptive,41-50,feature_ml,0.27562850125112176
21,150,adaptive,41-50,gp,0.1263590390524794
21,150,adaptive,41-50,linear20,0.04454190499060923
21,150,adaptive,41-50,linear30,0.35170605721388165
21,150,adaptive,41-50,linear50,0.10449286662019139
21,150,adaptive,41-50,same_policy,0.09727163087171657
21,150,global,all,feature_ml,0.2363001972838823
21,150,global,all,gp,0.2422935658740128
21,150,global,all,linear20,2.7755575615628914e-17
21,150,global,all,linear30,0.2954621304209946
21,150,global,all,linear50,0.22594410642111026
21,150,global,all,same_policy,1.5891580638475534e-17
21,150,horizon,1-10,feature_ml,0.16666666666666669
21,150,horizon,1-10,gp,0.16666666666666669
21,150,horizon,1-10,linear20,0.16666666666666669
21,150,horizon,1-10,linear30,0.16666666666666669
21,150,horizon,1-10,linear50,0.16666666666666669
21,150,horizon,1-10,same_policy,0.16666666666666669
21,150,horizon,11-20,feature_ml,0.16666666666666669
21,150,horizon,11-20,gp,0.16666666666666669
21,150,horizon,11-20,linear20,0.16666666666666669
21,150,horizon,11-20,linear30,0.16666666666666669
21,150,horizon,11-20,linear50,0.16666666666666669
21,150,horizon,11-20,same_policy,0.16666666666666669
21,150,horizon,21-30,feature_ml,0.09248830635389035
21,150,horizon,21-30,gp,0.22343064092235554
21,150,horizon,21-30,linear20,0.0
21,150,horizon,21-30,linear30,0.44237677402086495
21,150,horizon,21-30,linear50,0.2417042787028891
21,150,horizon,21-30,same_policy,1.7285975140515072e-17
21,150,horizon,31-40,feature_ml,0.4017084659907102
21,150,horizon,31-40,gp,0.23092752914368506
21,150,horizon,31-40,linear20,0.09517298364872841
21,150,horizon,31-40,linear30,0.08902002549975813
21,150,horizon,31-40,linear50,0.183170995717118
21,150,horizon,31-40,same_policy,2.8336861499969985e-17
21,150,horizon,41-50,feature_ml,0.2805157864799632
21,150,horizon,41-50,gp,0.1357147187312885
21,150,horizon,41-50,linear20,0.0
21,150,horizon,41-50,linear30,0.4936592037360862
21,150,horizon,41-50,linear50,0.0901102910526621
21,150,horizon,41-50,same_policy,0.0
22,150,adaptive,1-10,feature_ml,0.19121712787726755
22,150,adaptive,1-10,gp,0.21159587674411262
22,150,adaptive,1-10,linear20,0.1339688091811344
22,150,adaptive,1-10,linear30,0.12251848267567442
22,150,adaptive,1-10,linear50,0.1812058683101699
22,150,adaptive,1-10,same_policy,0.15949383521164118
22,150,adaptive,11-20,feature_ml,0.18449556384802068
22,150,adaptive,11-20,gp,0.1533572626870346
22,150,adaptive,11-20,linear20,0.13876868160998151
22,150,adaptive,11-20,linear30,0.17063439221057095
22,150,adaptive,11-20,linear50,0.16266275269717978
22,150,adaptive,11-20,same_policy,0.19008134694721252
22,150,adaptive,21-30,feature_ml,0.17779433144790865
22,150,adaptive,21-30,gp,0.1876517940628275
22,150,adaptive,21-30,linear20,0.05434579405980613
22,150,adaptive,21-30,linear30,0.2982069277292796
22,150,adaptive,21-30,linear50,0.2072815960061516
22,150,adaptive,21-30,same_policy,0.07471955669402652
22,150,adaptive,31-40,feature_ml,0.38986814764276473
22,150,adaptive,31-40,gp,0.17874792377682078
22,150,adaptive,31-40,linear20,0.10737049930771031
22,150,adaptive,31-40,linear30,0.08959247981488197
22,150,adaptive,31-40,linear50,0.16970070138955706
22,150,adaptive,31-40,same_policy,0.06472024806826521
22,150,adaptive,41-50,feature_ml,0.3168021685083485
22,150,adaptive,41-50,gp,0.1166843528847504
22,150,adaptive,41-50,linear20,0.054262673219387283
22,150,adaptive,41-50,linear30,0.32489666798420036
22,150,adaptive,41-50,linear50,0.09854588553817908
22,150,adaptive,41-50,same_policy,0.0888082518651344
22,150,global,all,feature_ml,0.24080536913621878
22,150,global,all,gp,0.2399853048409339
22,150,global,all,linear20,0.0
22,150,global,all,linear30,0.2952622977688833
22,150,global,all,linear50,0.22394702825396398
22,150,global,all,same_policy,0.0
22,150,horizon,1-10,feature_ml,0.16666666666666669
22,150,horizon,1-10,gp,0.16666666666666669
22,150,horizon,1-10,linear20,0.16666666666666669
22,150,horizon,1-10,linear30,0.16666666666666669
22,150,horizon,1-10,linear50,0.16666666666666669
22,150,horizon,1-10,same_policy,0.16666666666666669
22,150,horizon,11-20,feature_ml,0.16666666666666669
22,150,horizon,11-20,gp,0.16666666666666669
22,150,horizon,11-20,linear20,0.16666666666666669
22,150,horizon,11-20,linear30,0.16666666666666669
22,150,horizon,11-20,linear50,0.16666666666666669
22,150,horizon,11-20,same_policy,0.16666666666666669
22,150,horizon,21-30,feature_ml,0.1057436116438271
22,150,horizon,21-30,gp,0.22029789676020045
22,150,horizon,21-30,linear20,1.387778780781446e-17
22,150,horizon,21-30,linear30,0.4353105724903935
22,150,horizon,21-30,linear50,0.23864791910557898
22,150,horizon,21-30,same_policy,0.0
22,150,horizon,31-40,feature_ml,0.42070915103297474
22,150,horizon,31-40,gp,0.22511853588750566
22,150,horizon,31-40,linear20,0.09225369457745299
22,150,horizon,31-40,linear30,0.08468572229292366
22,150,horizon,31-40,linear50,0.17723289620914306
22,150,horizon,31-40,same_policy,0.0
22,150,horizon,41-50,feature_ml,0.2744915521071813
22,150,horizon,41-50,gp,0.136055556794399
22,150,horizon,41-50,linear20,1.8746835055479744e-16
22,150,horizon,41-50,linear30,0.500520211166447
22,150,horizon,41-50,linear50,0.0889326799319725
22,150,horizon,41-50,same_policy,2.3320141640492072e-17
23,150,adaptive,1-10,feature_ml,0.16923707709041527
23,150,adaptive,1-10,gp,0.19324584528656508
23,150,adaptive,1-10,linear20,0.14364721686342358
23,150,adaptive,1-10,linear30,0.16129585097126914
23,150,adaptive,1-10,linear50,0.18231125732093934
23,150,adaptive,1-10,same_policy,0.15026275246738763
23,150,adaptive,11-20,feature_ml,0.1822940587512381
23,150,adaptive,11-20,gp,0.15974772251299754
23,150,adaptive,11-20,linear20,0.13625744302396728
23,150,adaptive,11-20,linear30,0.1993794298812458
23,150,adaptive,11-20,linear50,0.16148280242587842
23,150,adaptive,11-20,same_policy,0.16083854340467293
23,150,adaptive,21-30,feature_ml,0.12114444324506084
23,150,adaptive,21-30,gp,0.18960597619311875
23,150,adaptive,21-30,linear20,0.04824323996488091
23,150,adaptive,21-30,linear30,0.3882677161610785
23,150,adaptive,21-30,linear50,0.1975465964833403
23,150,adaptive,21-30,same_policy,0.055192027952520754
23,150,adaptive,31-40,feature_ml,0.30142267604044715
23,150,adaptive,31-40,gp,0.17710059693039773
23,150,adaptive,31-40,linear20,0.09280345740417345
23,150,adaptive,31-40,linear30,0.1956152482917266
23,150,adaptive,31-40,linear50,0.15484954629919231
23,150,adaptive,31-40,same_policy,0.0782084750340627
23,150,adaptive,41-50,feature_ml,0.22065042169493798
23,150,adaptive,41-50,gp,0.13323288532017
23,150,adaptive,41-50,linear20,0.036056297671668756
23,150,adaptive,41-50,linear30,0.3707433958631672
23,150,adaptive,41-50,linear50,0.10929272557518903
23,150,adaptive,41-50,same_policy,0.13002427387486715
23,150,global,all,feature_ml,0.22743134694595465
23,150,global,all,gp,0.24317552377297658
23,150,global,all,linear20,0.0
23,150,global,all,linear30,0.30208231536954816
23,150,global,all,linear50,0.22731081391152066
23,150,global,all,same_policy,1.1819176597731073e-17
23,150,horizon,1-10,feature_ml,0.16666666666666669
23,150,horizon,1-10,gp,0.16666666666666669
23,150,horizon,1-10,linear20,0.16666666666666669
23,150,horizon,1-10,linear30,0.16666666666666669
23,150,horizon,1-10,linear50,0.16666666666666669
23,150,horizon,1-10,same_policy,0.16666666666666669
23,150,horizon,11-20,feature_ml,0.16666666666666669
23,150,horizon,11-20,gp,0.16666666666666669
23,150,horizon,11-20,linear20,0.16666666666666669
23,150,horizon,11-20,linear30,0.16666666666666669
23,150,horizon,11-20,linear50,0.16666666666666669
23,150,horizon,11-20,same_policy,0.16666666666666669
23,150,horizon,21-30,feature_ml,0.06699156327134832
23,150,horizon,21-30,gp,0.22723965837196855
23,150,horizon,21-30,linear20,0.0
23,150,horizon,21-30,linear30,0.4585086391522243
23,150,horizon,21-30,linear50,0.2472601392044587
23,150,horizon,21-30,same_policy,0.0
23,150,horizon,31-40,feature_ml,0.40785883470516326
23,150,horizon,31-40,gp,0.22443060699370998
23,150,horizon,31-40,linear20,0.09843771796740468
23,150,horizon,31-40,linear30,0.09150009745663233
23,150,horizon,31-40,linear50,0.17777274287708986
23,150,horizon,31-40,same_policy,1.1679865693433159e-17
23,150,horizon,41-50,feature_ml,0.23544846882816287
23,150,horizon,41-50,gp,0.1509951114833199
23,150,horizon,41-50,linear20,0.0
23,150,horizon,41-50,linear30,0.5077313079729195
23,150,horizon,41-50,linear50,0.10582511171559786
23,150,horizon,41-50,same_policy,0.0
26,150,adaptive,1-10,feature_ml,0.1843910545069935
26,150,adaptive,1-10,gp,0.1894951366307795
26,150,adaptive,1-10,linear20,0.11713241260358241
26,150,adaptive,1-10,linear30,0.15650899568534216
26,150,adaptive,1-10,linear50,0.16871604706060517
26,150,adaptive,1-10,same_policy,0.18375635351269728
26,150,adaptive,11-20,feature_ml,0.19699897735897426
26,150,adaptive,11-20,gp,0.181122916519186
26,150,adaptive,11-20,linear20,0.11823772763902142
26,150,adaptive,11-20,linear30,0.16596014831731143
26,150,adaptive,11-20,linear50,0.19054616631762067
26,150,adaptive,11-20,same_policy,0.14713406384788633
26,150,adaptive,21-30,feature_ml,0.07622261995266558
26,150,adaptive,21-30,gp,0.24724811471279395
26,150,adaptive,21-30,linear20,0.027105272694686808
26,150,adaptive,21-30,linear30,0.332908632110135
26,150,adaptive,21-30,linear50,0.25000874174541093
26,150,adaptive,21-30,same_policy,0.06650661878430779
26,150,adaptive,31-40,feature_ml,0.3064420936124851
26,150,adaptive,31-40,gp,0.23558859461290727
26,150,adaptive,31-40,linear20,0.06608643461269297
26,150,adaptive,31-40,linear30,0.10741634922125198
26,150,adaptive,31-40,linear50,0.20489720321524035
26,150,adaptive,31-40,same_policy,0.07956932472542239
26,150,adaptive,41-50,feature_ml,0.21609173178589183
26,150,adaptive,41-50,gp,0.1722006962669022
26,150,adaptive,41-50,linear20,0.0240656834670451
26,150,adaptive,41-50,linear30,0.3321060137136479
26,150,adaptive,41-50,linear50,0.16772939033403614
26,150,adaptive,41-50,same_policy,0.08780648443247684
26,150,global,all,feature_ml,0.23424317210665577
26,150,global,all,gp,0.2385508531345079
26,150,global,all,linear20,2.775557561562892e-17
26,150,global,all,linear30,0.3044570510283317
26,150,global,all,linear50,0.2227489237305047
26,150,global,all,same_policy,0.0
26,150,horizon,1-10,feature_ml,0.16666666666666669
26,150,horizon,1-10,gp,0.16666666666666669
26,150,horizon,1-10,linear20,0.16666666666666669
26,150,horizon,1-10,linear30,0.16666666666666669
26,150,horizon,1-10,linear50,0.16666666666666669
26,150,horizon,1-10,same_policy,0.16666666666666669
26,150,horizon,11-20,feature_ml,0.16666666666666669
26,150,horizon,11-20,gp,0.16666666666666669
26,150,horizon,11-20,linear20,0.16666666666666669
26,150,horizon,11-20,linear30,0.16666666666666669
26,150,horizon,11-20,linear50,0.16666666666666669
26,150,horizon,11-20,same_policy,0.16666666666666669
26,150,horizon,21-30,feature_ml,0.0
26,150,horizon,21-30,gp,0.2189742088137405
26,150,horizon,21-30,linear20,0.0
26,150,horizon,21-30,linear30,0.5378041642414444
26,150,horizon,21-30,linear50,0.2432216269448151
26,150,horizon,21-30,same_policy,0.0
26,150,horizon,31-40,feature_ml,0.4290166116963872
26,150,horizon,31-40,gp,0.2235313943037528
26,150,horizon,31-40,linear20,0.08242921900314572
26,150,horizon,31-40,linear30,0.0913452386305825
26,150,horizon,31-40,linear50,0.1736775363661319
26,150,horizon,31-40,same_policy,8.848274305186425e-19
26,150,horizon,41-50,feature_ml,0.27042740053058995
26,150,horizon,41-50,gp,0.12743044180754526
26,150,horizon,41-50,linear20,0.0
26,150,horizon,41-50,linear30,0.5224837374241712
26,150,horizon,41-50,linear50,0.07965842023769364
26,150,horizon,41-50,same_policy,2.6762512677014745e-18
27,150,adaptive,1-10,feature_ml,0.17334400997667224
27,150,adaptive,1-10,gp,0.21192435141836485
27,150,adaptive,1-10,linear20,0.133690438099254
27,150,adaptive,1-10,linear30,0.14285385225197406
27,150,adaptive,1-10,linear50,0.17765401425062272
27,150,adaptive,1-10,same_policy,0.1605333340031122
27,150,adaptive,11-20,feature_ml,0.19378468082050973
27,150,adaptive,11-20,gp,0.1597394559363346
27,150,adaptive,11-20,linear20,0.14095179306660946
27,150,adaptive,11-20,linear30,0.1530254729217448
27,150,adaptive,11-20,linear50,0.16635827834293726
27,150,adaptive,11-20,same_policy,0.18614031891186428
27,150,adaptive,21-30,feature_ml,0.16215858949288448
27,150,adaptive,21-30,gp,0.16762404565185537
27,150,adaptive,21-30,linear20,0.06333557269082536
27,150,adaptive,21-30,linear30,0.31475650539103117
27,150,adaptive,21-30,linear50,0.1818498487883316
27,150,adaptive,21-30,same_policy,0.11027543798507203
27,150,adaptive,31-40,feature_ml,0.34412513944942097
27,150,adaptive,31-40,gp,0.1774676768132094
27,150,adaptive,31-40,linear20,0.09969450275552172
27,150,adaptive,31-40,linear30,0.13692977920512622
27,150,adaptive,31-40,linear50,0.16024243895962234
27,150,adaptive,31-40,same_policy,0.08154046281709937
27,150,adaptive,41-50,feature_ml,0.2584283799431327
27,150,adaptive,41-50,gp,0.13258342411224006
27,150,adaptive,41-50,linear20,0.0599179512643886
27,150,adaptive,41-50,linear30,0.3332623406047052
27,150,adaptive,41-50,linear50,0.11553690118920794
27,150,adaptive,41-50,same_policy,0.10027100288632557
27,150,global,all,feature_ml,0.23091222540736003
27,150,global,all,gp,0.2455040103262388
27,150,global,all,linear20,0.0
27,150,global,all,linear30,0.2939972439277234
27,150,global,all,linear50,0.22958652033867788
27,150,global,all,same_policy,0.0
27,150,horizon,1-10,feature_ml,0.16666666666666669
27,150,horizon,1-10,gp,0.16666666666666669
27,150,horizon,1-10,linear20,0.16666666666666669
27,150,horizon,1-10,linear30,0.16666666666666669
27,150,horizon,1-10,linear50,0.16666666666666669
27,150,horizon,1-10,same_policy,0.16666666666666669
27,150,horizon,11-20,feature_ml,0.16666666666666669
27,150,horizon,11-20,gp,0.16666666666666669
27,150,horizon,11-20,linear20,0.16666666666666669
27,150,horizon,11-20,linear30,0.16666666666666669
27,150,horizon,11-20,linear50,0.16666666666666669
27,150,horizon,11-20,same_policy,0.16666666666666669
27,150,horizon,21-30,feature_ml,0.0597871594231521
27,150,horizon,21-30,gp,0.23433730679451303
27,150,horizon,21-30,linear20,0.0
27,150,horizon,21-30,linear30,0.452124462375264
27,150,horizon,21-30,linear50,0.2537510714070709
27,150,horizon,21-30,same_policy,0.0
27,150,horizon,31-40,feature_ml,0.41459563387150805
27,150,horizon,31-40,gp,0.2269800629586234
27,150,horizon,31-40,linear20,0.08943989065979789
27,150,horizon,31-40,linear30,0.08740579357085768
27,150,horizon,31-40,linear50,0.18157861893921293
27,150,horizon,31-40,same_policy,2.7057411105417154e-17
27,150,horizon,41-50,feature_ml,0.2540194050689054
27,150,horizon,41-50,gp,0.14666577746301573
27,150,horizon,41-50,linear20,0.0
27,150,horizon,41-50,linear30,0.4995953885771004
27,150,horizon,41-50,linear50,0.09971942889097857
27,150,horizon,41-50,same_policy,0.0
28,150,adaptive,1-10,feature_ml,0.18620363614101199
28,150,adaptive,1-10,gp,0.20206649659078527
28,150,adaptive,1-10,linear20,0.12411066344090027
28,150,adaptive,1-10,linear30,0.1274860145349448
28,150,adaptive,1-10,linear50,0.1855073466763288
28,150,adaptive,1-10,same_policy,0.17462584261602893
28,150,adaptive,11-20,feature_ml,0.20177548774970308
28,150,adaptive,11-20,gp,0.16193787046754865
28,150,adaptive,11-20,linear20,0.1311824895483754
28,150,adaptive,11-20,linear30,0.16335316047482112
28,150,adaptive,11-20,linear50,0.1676826789658702
28,150,adaptive,11-20,same_policy,0.17406831279368154
28,150,adaptive,21-30,feature_ml,0.11025938609706958
28,150,adaptive,21-30,gp,0.2218470728210861
28,150,adaptive,21-30,linear20,0.04371702949788009
28,150,adaptive,21-30,linear30,0.35781689101759556
28,150,adaptive,21-30,linear50,0.2334386446846979
28,150,adaptive,21-30,same_policy,0.03292097588167088
28,150,adaptive,31-40,feature_ml,0.40078684176859775
28,150,adaptive,31-40,gp,0.1903155513310178
28,150,adaptive,31-40,linear20,0.0958491165391532
28,150,adaptive,31-40,linear30,0.1094685912522127
28,150,adaptive,31-40,linear50,0.1657689918236531
28,150,adaptive,31-40,same_policy,0.03781090728536547
28,150,adaptive,41-50,feature_ml,0.3337381629111265
28,150,adaptive,41-50,gp,0.12649988720727
28,150,adaptive,41-50,linear20,0.05101105803463366
28,150,adaptive,41-50,linear30,0.32302305438758405
28,150,adaptive,41-50,linear50,0.10718286393734164
28,150,adaptive,41-50,same_policy,0.05854497352204409
28,150,global,all,feature_ml,0.23263241472790977
28,150,global,all,gp,0.24311580138209787
28,150,global,all,linear20,0.0
28,150,global,all,linear30,0.2974791110642284
28,150,global,all,linear50,0.22677267282576402
28,150,global,all,same_policy,0.0
28,150,horizon,1-10,feature_ml,0.16666666666666669
28,150,horizon,1-10,gp,0.16666666666666669
28,150,horizon,1-10,linear20,0.16666666666666669
28,150,horizon,1-10,linear30,0.16666666666666669
28,150,horizon,1-10,linear50,0.16666666666666669
28,150,horizon,1-10,same_policy,0.16666666666666669
28,150,horizon,11-20,feature_ml,0.16666666666666669
28,150,horizon,11-20,gp,0.16666666666666669
28,150,horizon,11-20,linear20,0.16666666666666669
28,150,horizon,11-20,linear30,0.16666666666666669
28,150,horizon,11-20,linear50,0.16666666666666669
28,150,horizon,11-20,same_policy,0.16666666666666669
28,150,horizon,21-30,feature_ml,0.0
28,150,horizon,21-30,gp,0.22288953881037074
28,150,horizon,21-30,linear20,0.0
28,150,horizon,21-30,linear30,0.5307735685728867
28,150,horizon,21-30,linear50,0.2463368926167425
28,150,horizon,21-30,same_policy,1.7710333176633742e-17
28,150,horizon,31-40,feature_ml,0.42685654306756493
28,150,horizon,31-40,gp,0.2263962846060258
28,150,horizon,31-40,linear20,0.08259170585712344
28,150,horizon,31-40,linear30,0.08615504575924052
28,150,horizon,31-40,linear50,0.17800042071004532
28,150,horizon,31-40,same_policy,4.273553320638248e-17
28,150,horizon,41-50,feature_ml,0.2622993889601513
28,150,horizon,41-50,gp,0.1421954427767794
28,150,horizon,41-50,linear20,1.83078154353497e-16
28,150,horizon,41-50,linear30,0.501309385348264
28,150,horizon,41-50,linear50,0.09419578291480514
28,150,horizon,41-50,same_policy,2.0176777937549956e-17
29,150,adaptive,1-10,feature_ml,0.18380826819748602
29,150,adaptive,1-10,gp,0.20538609659724386
29,150,adaptive,1-10,linear20,0.12262911657097564
29,150,adaptive,1-10,linear30,0.1400221836266158
29,150,adaptive,1-10,linear50,0.187943317981161
29,150,adaptive,1-10,same_policy,0.16021101702651772
29,150,adaptive,11-20,feature_ml,0.18715696475070598
29,150,adaptive,11-20,gp,0.16959038398098128
29,150,adaptive,11-20,linear20,0.1291462305380311
29,150,adaptive,11-20,linear30,0.16875329195237126
29,150,adaptive,11-20,linear50,0.16722945454356336
29,150,adaptive,11-20,same_policy,0.17812367423434705
29,150,adaptive,21-30,feature_ml,0.11323569130959125
29,150,adaptive,21-30,gp,0.17891190568187426
29,150,adaptive,21-30,linear20,0.053748530291889085
29,150,adaptive,21-30,linear30,0.3928109745639016
29,150,adaptive,21-30,linear50,0.18436426986106977
29,150,adaptive,21-30,same_policy,0.07692862829167416
29,150,adaptive,31-40,feature_ml,0.3026237836605608
29,150,adaptive,31-40,gp,0.2078173058664539
29,150,adaptive,31-40,linear20,0.07449920141344792
29,150,adaptive,31-40,linear30,0.14268380319203744
29,150,adaptive,31-40,linear50,0.17937498634142063
29,150,adaptive,31-40,same_policy,0.09300091952607939
29,150,adaptive,41-50,feature_ml,0.23078472946798761
29,150,adaptive,41-50,gp,0.14955793942791878
29,150,adaptive,41-50,linear20,0.0466266037810263
29,150,adaptive,41-50,linear30,0.3179718727776818
29,150,adaptive,41-50,linear50,0.12928990152005776
29,150,adaptive,41-50,same_policy,0.12576895302532776
29,150,global,all,feature_ml,0.23147247367061574
29,150,global,all,gp,0.24201258817383295
29,150,global,all,linear20,2.7755575615628914e-17
29,150,global,all,linear30,0.29978702020700904
29,150,global,all,linear50,0.22672791794854225
29,150,global,all,same_policy,0.0
29,150,horizon,1-10,feature_ml,0.16666666666666669
29,150,horizon,1-10,gp,0.16666666666666669
29,150,horizon,1-10,linear20,0.16666666666666669
29,150,horizon,1-10,linear30,0.16666666666666669
