battery_id,policy,cutoff,fit_start,model,EOL_threshold,EOL_cycle,EOL_lower_90,EOL_upper_90,bootstrap_valid,bootstrap_repetitions,fit_RMSE,derivative_max,monotonic_constraint_satisfied,params_json
7,4_8C_80PER_4_8C,150,50,exponential,0.8,4922.285594923383,4569.142863457658,5295.5639723579525,40,40,0.0003265778499288046,-4.55585101689764e-05,True,"[1.0021674534683789, 4.577317892247289e-05]"
7,4_8C_80PER_4_8C,150,80,linear,0.8,3688.2843815827514,3464.5515228480567,3947.019265878944,40,40,0.00023730263602152527,-5.5122104495206675e-05,True,"[1.0033059970896432, 5.5122104495206675e-05]"
7,4_8C_80PER_4_8C,150,80,power,0.8,711.3240123326066,537.1349429398898,888.6806069216447,40,40,0.00020300326778464368,-3.3337597659073235e-05,True,"[0.9997636171110217, 3.4714134044887835e-08, 2.370213934025107]"
7,4_8C_80PER_4_8C,150,80,exponential,0.8,4096.3264405820755,3860.199264286343,4290.851326222789,40,40,0.00023759859807494485,-5.5010143067480114e-05,True,"[1.0033249280834362, 5.528440355796835e-05]"
8,4_8C_80PER_4_8C,150,1,linear,0.8,3050.6805806354346,2592.3502753728058,3640.345698569442,40,40,0.0014919589434256788,-6.614920751680081e-05,True,"[1.0018001027959278, 6.614920751680081e-05]"
8,4_8C_80PER_4_8C,150,1,power,0.8,473.5920908239646,449.33711423129046,543.9730014673497,40,40,0.0007864232243357123,-6.131773894170433e-08,True,"[0.999530141565319, 2.368784256727213e-08, 2.58857423454945]"
8,4_8C_80PER_4_8C,150,1,exponential,0.8,3393.8642679197987,2928.361603228391,3906.1071738642786,40,40,0.001494741417879152,-6.574252422185476e-05,True,"[1.0018030255140857, 6.627989087697064e-05]"
8,4_8C_80PER_4_8C,150,20,linear,0.8,2569.960808534287,2337.847117765837,2791.427235397765,40,40,0.0007475137706980678,-7.902583475426354e-05,True,"[1.0030932981801641, 7.902583475426354e-05]"
8,4_8C_80PER_4_8C,150,20,power,0.8,555.1861398243913,541.7616442135183,571.7135940447629,40,40,0.00014814935908225715,-1.2615654691412184e-05,True,"[1.0000601652632417, 1.3121365464775557e-07, 2.2529859318006697]"
8,4_8C_80PER_4_8C,150,20,exponential,0.8,2854.7441626720924,2579.8618201980426,3155.0083375397044,40,40,0.0007514407035997788,-7.855924183156834e-05,True,"[1.003106852462452, 7.925249149887955e-05]"
8,4_8C_80PER_4_8C,150,50,linear,0.8,2139.996042732648,2023.5840748930543,2253.3172691752957,40,40,0.00044711495521618726,-9.576428963921071e-05,True,"[1.0049352008630141, 9.576428963921071e-05]"
8,4_8C_80PER_4_8C,150,50,power,0.8,577.1418044154733,558.9033274066829,604.7620423525645,40,40,0.00013159422549305867,-4.198722585536149e-05,True,"[1.0001951515601082, 1.8859008926870477e-07, 2.1822955881322037]"
8,4_8C_80PER_4_8C,150,50,exponential,0.8,2371.8939612593463,2230.99939173655,2550.4006540775904,40,40,0.0004504682209713116,-9.52640083683614e-05,True,"[1.0049735594322478, 9.616989088981456e-05]"
8,4_8C_80PER_4_8C,150,80,linear,0.8,1836.313957293418,1775.1902108101824,1924.281560122886,40,40,0.0002577035087807097,-0.00011272220819632606,True,"[1.0069933642078481, 0.00011272220819632606]"
8,4_8C_80PER_4_8C,150,80,power,0.8,584.1287078776812,538.9483125108319,649.03496725755,40,40,0.00014498499022363702,-7.387376316953454e-05,True,"[1.0002598080970708, 2.1285989043906984e-07, 2.159219771657153]"
8,4_8C_80PER_4_8C,150,80,exponential,0.8,2030.3180794692828,1966.52517489605,2132.221647642378,40,40,0.00025969075604434207,-0.00011225369694150175,True,"[1.0070730294049692, 0.00011337715331478079]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,linear,0.8,8480.31350295416,7643.870324993834,9623.967517924244,40,40,0.0004539558297531168,-2.359717599567627e-05,True,"[1.0001114502277193, 2.359717599567627e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,power,0.8,1811.2613238016538,1163.5688348298952,3954.452098148104,40,40,0.0003794247997282866,-1.5419117186722201e-06,True,"[0.9996221609036641, 9.432835484256607e-07, 1.6346216588274747]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,exponential,0.8,9446.510619551887,8772.652067204699,10663.445189801112,40,40,0.00045418885567633877,-2.355269597386096e-05,True,"[1.0001123141596544, 2.3633685300159192e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,linear,0.8,7367.58046447473,7005.761355446946,7739.075636824408,40,40,0.00015158007468978434,-2.72114778389117e-05,True,"[1.000482752535453, 2.72114778389117e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,power,0.8,5999.422554719235,4021.2197655572804,12530.08727806485,40,40,0.00015088772677855704,-2.5004470162613902e-05,True,"[1.0003729282609246, 1.9618700326757765e-05, 1.061157402418061]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,exponential,0.8,8202.92841314824,8021.534233230852,8538.570939050742,40,40,0.00015161220336656236,-2.7163931328812855e-05,True,"[1.000484959254518, 2.7262019336356207e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,linear,0.8,7357.357311309039,7045.050606368413,7799.555780370231,40,40,0.00014579851677028102,-2.7249234308587306e-05,True,"[1.000482353267858, 2.7249234308587306e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,power,0.8,19265.017950931913,5805.636203007566,5281751.673470492,40,40,0.00014389616200839812,-2.4626733833668376e-05,True,"[1.001244612349566, 0.00010165524595850239, 0.7693749990520542]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,exponential,0.8,8188.285587859587,7763.603645818574,8745.919410382696,40,40,0.00014577128871304902,-2.721243343993728e-05,True,"[1.0004858006280808, 2.7310873757375224e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,linear,0.8,7485.243575228844,6997.207756743784,8177.744473817421,40,40,0.00013529198431215764,-2.6777158684656586e-05,True,"[1.000433555007209, 2.6777158684656586e-05]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,power,0.8,986.3533283402501,665.0866706086501,2909.104476849911,40,40,0.00012273764343412357,-1.641496575862166e-05,True,"[0.998731539733823, 2.0151758938889716e-08, 2.335964557629698]"
12,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,exponential,0.8,8328.01535055802,7537.302085896911,9013.958369168986,40,40,0.00013534849470653518,-2.6750724922270483e-05,True,"[1.0004380143003166, 2.6846908933625387e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,linear,0.8,10603.684219555726,9671.311895177218,12540.616409426737,40,40,0.0004993479617840452,-1.8870712896481502e-05,True,"[1.0000990805521877, 1.8870712896481502e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,power,0.8,1191.1498843591994,781.4069050219196,1945.8105568432563,40,40,0.0003979154384956968,-1.92388837954534e-07,True,"[0.9995900400070842, 9.349821977133976e-08, 2.0576738083895307]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,exponential,0.8,11816.978157092353,10076.184539548782,13934.843498652172,40,40,0.0004995201742471335,-1.8840132678653677e-05,True,"[1.0000994683086415, 1.8891717637831148e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,linear,0.8,8509.059505349001,8041.337707180604,9263.584917750508,40,40,0.00017366933160999738,-2.357295711767563e-05,True,"[1.0005836948313422, 2.357295711767563e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,power,0.8,3446.0716019383317,2156.5866108363202,6183.8522269171035,40,40,0.00016226641046717503,-1.5188078739947904e-05,True,"[1.000192125858374, 4.520891848345238e-06, 1.3134851327537187]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,exponential,0.8,9477.458924473307,9086.003586106723,10287.163767837908,40,40,0.00017379034960952387,-2.3536726486396946e-05,True,"[1.0005853051028617, 2.360639987741039e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,linear,0.8,8134.887357655799,7657.767262269599,8884.892886640084,40,40,0.00015304576133481424,-2.4671690353424896e-05,True,"[1.0007014219480748, 2.4671690353424896e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,power,0.8,5613.901178146069,1750.3297797300343,446590.53410261695,40,40,0.00015265280597746698,-2.2783438419649426e-05,True,"[1.0004581812927187, 1.2782943797977036e-05, 1.1189908344704351]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,exponential,0.8,9057.178319607148,8668.157201372584,9777.8597465892,40,40,0.00015307188001855825,-2.464080893519169e-05,True,"[1.0007041726489359, 2.4714924256854408e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,linear,0.8,7918.280651474194,6858.185111857764,8961.729836769933,40,40,0.00015728847462836632,-2.5358175606681072e-05,True,"[1.0007931512630677, 2.5358175606681072e-05]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,power,0.8,756.0496181120305,660.3983626847445,1908.317700774238,40,40,0.00014129764900692882,-1.3027744289897044e-05,True,"[0.9989873397365566, 1.7796776889671976e-09, 2.796019959986237]"
13,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,exponential,0.8,8812.56187628739,7841.872762890333,10435.58053914902,40,40,0.00015734035464547508,-2.5335006823026702e-05,True,"[1.0007972082798537, 2.5411502935928433e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,linear,0.8,8243.602721599262,7331.041732519971,9119.271636770764,40,40,0.0005595636228624979,-2.4301836096123898e-05,True,"[1.0003346821818662, 2.4301836096123898e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,power,0.8,972.5788060615074,738.863221283434,1514.3842722225186,40,40,0.0004079192248000838,-1.6896509309182395e-07,True,"[0.9996513019636318, 7.884017411862755e-08, 2.1431344486579795]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,exponential,0.8,9184.806190154404,7776.905006963687,10198.114488998468,40,40,0.0005598852497273295,-2.4250846678212848e-05,True,"[1.000335313870732, 2.4331358153138435e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,linear,0.8,6867.059790888612,6406.5799752658595,7187.372777687785,40,40,0.0002122061812601286,-2.9247196082162652e-05,True,"[1.0008422442120541, 2.9247196082162652e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,power,0.8,1635.6042826713299,1260.883872856412,2327.5148684753085,40,40,0.00015109737000614914,-1.1621139730122275e-05,True,"[1.0000495684896216, 1.012606189777609e-06, 1.647861623737105]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,exponential,0.8,7646.865077468805,7224.424366269461,8292.085267719867,40,40,0.00021258973468613813,-2.918763814984012e-05,True,"[1.000844407023444, 2.9291428547180823e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,linear,0.8,6144.16405489205,5720.466866629463,6624.14238385313,40,40,0.0001664266730246087,-3.275152965466401e-05,True,"[1.0012307712469177, 3.275152965466401e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,power,0.8,1888.4188432665887,1253.3570084557784,3643.0426900253788,40,40,0.00015331534403663038,-2.2585656853298097e-05,True,"[1.000165700516065, 1.728477646655024e-06, 1.545657483542062]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,50,exponential,0.8,6837.363872235667,6381.7682447453735,7332.014933962989,40,40,0.00016659536485766767,-3.269569168559332e-05,True,"[1.0012354806412467, 3.2816487987192334e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,linear,0.8,5660.44001186971,5216.7770892066355,6132.308063781619,40,40,0.00016864808724018483,-3.561360040052965e-05,True,"[1.0015886486738972, 3.561360040052965e-05]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,power,0.8,663.3557997368503,596.5404402584398,1348.1946575999639,40,40,0.00013713545075209023,-1.8150245122118428e-05,True,"[0.9990423263605144, 2.260111444007729e-09, 2.8155667061706566]"
15,5_6C_36PER_4_3C_NEWSTRUCTURE,150,80,exponential,0.8,6295.178552416434,5762.47029267658,7243.910996767809,40,40,0.00016878371035491192,-3.556616232706197e-05,True,"[1.0015964581010353, 3.5700136947570445e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,linear,0.8,24693.636748945333,17404.9778439573,29853.946468155675,40,40,0.0006141265090411647,-8.087927670379359e-06,True,"[0.9997203479440916, 8.087927670379359e-06]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,power,0.8,1062.899847355466,738.0848176052052,8177.4577627126855,40,40,0.0005718684198171364,-8.838038572239098e-09,True,"[0.9994747730677763, 3.4457858346849353e-09, 2.56488330855513]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,exponential,0.8,27535.73496435212,20762.103980915683,38505.954325615385,40,40,0.0006141445647445639,-8.081542843237918e-06,True,"[0.9997203583061446, 8.093623460635625e-06]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,linear,0.8,17010.90999296064,15445.224464685587,19023.308188430838,40,40,0.0003553931558100097,-1.1762827019953791e-05,True,"[1.0000963916991994, 1.1762827019953791e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,power,0.8,4227.106538363385,1242.7329582430439,7591.567809097882,40,40,0.00035107405924375454,-6.247869703017131e-06,True,"[0.9998426112407466, 1.1314190847868219e-06, 1.447049666880372]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,exponential,0.8,18961.906751607432,17182.3459094325,21936.446794706648,40,40,0.0003554059397185365,-1.175345863562954e-05,True,"[1.0000967631722126, 1.1773093957771107e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,linear,0.8,15578.185259661655,13818.196746828758,17573.749097694377,40,40,0.00029731028194557784,-1.2852355897030144e-05,True,"[1.0002163811870406, 1.2852355897030144e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,power,0.8,13867.789936559659,2053.5775710266716,323258325.662829,40,40,0.00029729919266105974,-1.260408494718316e-05,True,"[1.0001824583470789, 1.092263956435757e-05, 1.0292348983767192]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,exponential,0.8,17360.34941236443,15430.607669451216,20359.796755121046,40,40,0.0002973105743498422,-1.2844120714428502e-05,True,"[1.0002171411832075, 1.286613901714445e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,linear,0.8,17100.816916005067,14468.561271849947,23838.637422240154,40,40,0.0003192409307577454,-1.169943099130631e-05,True,"[1.000069827403765, 1.169943099130631e-05]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,power,0.8,1981.0061134165696,851.4330376906886,308769524.27211297,40,40,0.0003185277671889778,-8.140517649032793e-06,True,"[0.9994185804202884, 5.0991947690591716e-08, 1.9995427164013355]"
17,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,exponential,0.8,19041.121552104625,15101.274550561631,24332.679440569595,40,40,0.0003192438085933373,-1.170304138844064e-05,True,"[1.0000716751438326, 1.172279811767862e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,1,linear,0.8,11119.54598380912,9276.347056307064,15741.203488622386,40,40,0.0007534617372808024,-1.8005067139760675e-05,True,"[1.0002081720021394, 1.8005067139760675e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,1,power,0.8,684.9624138017276,587.0061688858551,1114.9070887839985,40,40,0.0005911402597419304,-7.181614389917031e-09,True,"[0.9996096515185283, 2.5816333964218836e-09, 2.781810306556567]"
18,5C_67PER_4C_NEWSTRUCTURE,150,1,exponential,0.8,12395.464214877209,10120.091146811843,14724.919766695382,40,40,0.0007536138575110689,-1.7973939329881776e-05,True,"[1.000208266668005, 1.8018832729931403e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,20,linear,0.8,8237.931085740467,7577.979005338584,8888.78909838775,40,40,0.00023139613084984426,-2.438318828518004e-05,True,"[1.0008670247439475, 2.438318828518004e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,20,power,0.8,1224.249198087515,960.1773407371054,1812.1494417342724,40,40,0.0001321803382177304,-6.0364373911770775e-06,True,"[1.0000473281739108, 1.699899101101555e-07, 1.9659862457981425]"
18,5C_67PER_4C_NEWSTRUCTURE,150,20,exponential,0.8,9177.524354539632,8767.530830583262,9812.581442338393,40,40,0.00023170684865995056,-2.4340632581081288e-05,True,"[1.000868423604182, 2.4408717362430628e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,50,linear,0.8,6801.662824564445,6503.6228139819095,7081.607263921588,40,40,9.960646816179565e-05,-2.961761900751942e-05,True,"[1.0014490581555582, 2.961761900751942e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,50,power,0.8,3376.960070710367,1978.0405736434345,8463.126383026161,40,40,9.497836324369966e-05,-2.480993615576289e-05,True,"[1.0008783909409633, 7.020644314787837e-06, 1.2630079370143947]"
18,5C_67PER_4C_NEWSTRUCTURE,150,50,exponential,0.8,7571.895385425302,7338.230279758859,7835.063789849543,40,40,9.971293422581408e-05,-2.9572955615029952e-05,True,"[1.0014530038837592, 2.9661727899933826e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,80,linear,0.8,6447.100584213642,6148.125691322347,6795.899793356843,40,40,9.109553040594454e-05,-3.1278582149117934e-05,True,"[1.0016561652469527, 3.1278582149117934e-05]"
18,5C_67PER_4C_NEWSTRUCTURE,150,80,power,0.8,2237.8530127118274,1140.5924575731817,11219.885255133157,40,40,8.764976388260557e-05,-2.6268763768691965e-05,True,"[1.0005110633778345, 2.0852340535932273e-06, 1.4875325656552751]"
18,5C_67PER_4C_NEWSTRUCTURE,150,80,exponential,0.8,7173.381144697429,6755.611196057339,7586.365271197646,40,40,9.114644256722417e-05,-3.1243594441606655e-05,True,"[1.0016623677705772, 3.1338713829119895e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,1,linear,0.8,24302.09323356193,18408.612042174653,31798.0880070722,40,40,0.0006340129926347513,-8.226767162348735e-06,True,"[0.9999276625902047, 8.226767162348735e-06]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,1,power,0.8,803.1276245644466,717.3922196235051,4432.260015234148,40,40,0.0005713898434625302,-1.647448084309899e-09,True,"[0.9996637854183021, 5.595441549116789e-10, 2.9442682402248304]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,1,exponential,0.8,27103.01896572241,20487.858215488613,40093.43898597139,40,40,0.0006340338217937059,-8.219742651618743e-06,True,"[0.9999276414136569, 8.230492344486761e-06]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,20,linear,0.8,15743.010506237168,14576.359734332205,17001.078523198994,40,40,0.00014298909012384163,-1.272877709320911e-05,True,"[1.000389271509942, 1.272877709320911e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,20,power,0.8,2538.856926411967,1857.475199326561,4673.9931960372305,40,40,0.00012303642708621988,-4.793303822389475e-06,True,"[1.000034388364873, 3.6441554070531777e-07, 1.6857907917479642]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,20,exponential,0.8,17551.13545928689,16364.604847300581,19554.95094168192,40,40,0.00014304196326562205,-1.2716748929424566e-05,True,"[1.000389615379743, 1.2736104244202083e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,50,linear,0.8,13763.812136024615,12800.151614882772,14787.53342285208,40,40,0.0001323753642770333,-1.4573958122632942e-05,True,"[1.0005932216782099, 1.4573958122632942e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,50,power,0.8,6177.192332695177,1835.2671572118963,29926.669708484933,40,40,0.0001314325966134886,-1.2351781838486038e-05,True,"[1.0003269419843346, 3.7852130722347473e-06, 1.2460852830184252]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,50,exponential,0.8,15340.154848662281,14202.006989311201,16224.215126816778,40,40,0.00013238636363155262,-1.4561853853419996e-05,True,"[1.0005940471912158, 1.4585082376058977e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,80,linear,0.8,13335.514579171482,11699.467483354387,14794.743372834177,40,40,0.00014896685858179474,-1.5046375323290106e-05,True,"[1.0006511574874213, 1.5046375323290106e-05]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,80,power,0.8,2371.8020779771823,901.1992275871521,121316500.69135532,40,40,0.0001474714135091874,-1.1465069209754089e-05,True,"[0.9999296906802461, 2.3955858076082743e-07, 1.7544675357017965]"
19,5_3C_54PER_4C_NEWSTRUCTURE,150,80,exponential,0.8,14865.53247174626,13204.673065690373,17078.87269173198,40,40,0.00014897632007137204,-1.5030456719523032e-05,True,"[1.000651689789293, 1.5054625811169147e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,linear,0.8,14287.24267215513,11429.297058299104,19230.90500785807,40,40,0.0006479193365135547,-1.4003587179450215e-05,True,"[1.0000726483134856, 1.4003587179450215e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,power,0.8,755.7347185659888,639.8818824450394,1346.9373844805282,40,40,0.0005386214425590486,-6.193398006577914e-09,True,"[0.9996229830999015, 2.242524288004869e-09, 2.761797515284912]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,1,exponential,0.8,15929.310887991476,12845.404863760017,22443.725676323917,40,40,0.0006480055107971499,-1.3984517486661028e-05,True,"[1.0000726822677848, 1.4012924508180768e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,linear,0.8,10119.264795680996,9258.19558766342,11303.754942611262,40,40,0.0002991089630650741,-1.9831271662118152e-05,True,"[1.0006778891840584, 1.9831271662118152e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,power,0.8,1689.622388197065,1155.2500919600463,3278.940944600195,40,40,0.0002727129081262297,-6.403703861167128e-06,True,"[1.000080145669532, 3.371914585994748e-07, 1.78863186457919]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,20,exponential,0.8,11275.999508457302,10378.987860511847,12440.382102277648,40,40,0.00029921029887468434,-1.9803855607196492e-05,True,"[1.0006788708887369, 1.9849432567504862e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,linear,0.8,8531.560768428384,7937.60601097885,9104.039070180117,40,40,0.0002751144931285315,-2.3570687946391415e-05,True,"[1.0010947565683008, 2.3570687946391415e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,power,0.8,7248.3554838552345,2564.7265773119566,284228.6156353894,40,40,0.00027514607903021053,-2.281368468335042e-05,True,"[1.0009928172885953, 1.7973443958937818e-05, 1.0487818831196305]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,50,exponential,0.8,9501.065409470124,8976.40473208174,10230.531459852424,40,40,0.0002751156986257948,-2.3544003468168542e-05,True,"[1.00109741374514, 2.3601601891673966e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,linear,0.8,8176.363193739111,7488.349007457043,9590.637260532876,40,40,0.0002577384072304178,-2.4610672528722002e-05,True,"[1.0012257970370089, 2.4610672528722002e-05]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,power,0.8,126016.1685899696,1409.0904102284844,18094066.695498724,40,40,0.0002564302312914804,-2.149500803808766e-05,True,"[1.0037956741098613, 0.0004639426810917782, 0.518139169701498]"
20,4_8C_80PER_4_8C_NEWSTRUCTURE,150,80,exponential,0.8,9102.112790508252,8218.591402761047,10506.567685939335,40,40,0.0002577277999203267,-2.458981990583401e-05,True,"[1.0012297257196587, 2.4650597801257287e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,linear,0.8,6927.344272144518,6129.811021737082,8633.495142244572,40,40,0.0006135534233744388,-2.89500510041779e-05,True,"[1.0005469700020835, 2.89500510041779e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,power,0.8,921.0714045819151,781.9535710532055,1530.2835144719218,40,40,0.00041878318822985314,-2.250483908082502e-07,True,"[0.999726213768438, 1.0633316616007132e-07, 2.1164458741825474]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,1,exponential,0.8,7716.53781638297,6817.639260139567,8958.671874325195,40,40,0.0006140384057042851,-2.887859998611469e-05,True,"[1.0005479333357121, 2.8988561957714494e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,linear,0.8,5851.382230217775,5577.452363786723,6162.1648370282055,40,40,0.00022623913203308996,-3.436868010531481e-05,True,"[1.0011042840442783, 3.436868010531481e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,power,0.8,1464.951782194977,1255.5063722718025,1669.252520923353,40,40,0.000132903614482304,-1.348708575057245e-05,True,"[1.0001668942980495, 1.1376534270162574e-06, 1.6568777610092063]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,20,exponential,0.8,6514.082897029949,6244.149306461865,6866.3891842253515,40,40,0.00022684596340128603,-3.428605270070603e-05,True,"[1.0011072341095177, 3.4425440455230987e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,linear,0.8,5136.526405007353,5002.086148178915,5306.583931697826,40,40,0.0001468676197985856,-3.92578277476034e-05,True,"[1.0016488688287952, 3.92578277476034e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,power,0.8,2410.48546482188,1895.7548911528272,3718.6321346303644,40,40,0.0001374624252853229,-3.1595917801944855e-05,True,"[1.0007654381100846, 6.776547609368399e-06, 1.322159156958842]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,50,exponential,0.8,5713.560987898445,5570.511987151655,5878.286157871154,40,40,0.00014707771704733637,-3.9177855648753756e-05,True,"[1.0016556658731501, 3.934461337854385e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,linear,0.8,4902.721210686128,4752.880877141855,5068.695746771639,40,40,0.0001598787486449405,-4.117756812655457e-05,True,"[1.0018821366585322, 4.117756812655457e-05]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,power,0.8,2293.3646447081906,1289.1347379078766,8640.86562165506,40,40,0.00015775463119949468,-3.6327723398199286e-05,True,"[1.000684588482841, 5.751795539552813e-06, 1.3518068527321798]"
21,5_6C_19PER_4_6C_NEWSTRUCTURE,150,80,exponential,0.8,5449.977953914779,5255.198524476917,5627.063491689852,40,40,0.00015993412757947997,-4.111357221982716e-05,True,"[1.0018925189200383, 4.12908609134653e-05]"
22,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,linear,0.8,16248.490113472373,13558.726020094615,19912.66406747079,40,40,0.0004927671985032305,-1.2310919924416071e-05,True,"[1.0000338606796246, 1.2310919924416071e-05]"
22,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,power,0.8,1193.7318294134104,697.0538311445805,2751.116235409153,40,40,0.0004230213400281264,-5.472202128544478e-08,True,"[0.9996824577580448, 2.4353477250105344e-08, 2.246990059097539]"
22,5_6C_36PER_4_3C_NEWSTRUCTURE,150,1,exponential,0.8,18115.614018245902,14378.70702700718,22273.860530008544,40,40,0.0004928304348024245,-1.229729552370702e-05,True,"[1.0000339779379352, 1.2319622644318063e-05]"
22,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,linear,0.8,12162.994867337124,11644.490544662202,12629.958415331485,40,40,0.00013175454377577954,-1.6481308660305123e-05,True,"[1.0004620726422901, 1.6481308660305123e-05]"
22,5_6C_36PER_4_3C_NEWSTRUCTURE,150,20,power,0.8,5160.924402309179,3552.1464566829554,8269.795229298188,40,40,0.00012608021749741815,-1.1435300208680016e-05,True,"[1.000224547472344, 4.135497280127991e-06, 1.2618727295152166]"
